"Hole"	"Core"	"Section"	"Offset [cm]"	"m CSF-A"	"K [wt.%]"	"U [mg/kg]"	"Th [mg/kg]"	"GRA bulk density [g/cm^3]"
"U1482C"	35	1	50	307.4	0.72455	1.2191	3.2827	1.8237
"U1482C"	35	1	61	307.51	0.72781	1.0085	2.6117	1.777
"U1482C"	35	1	70	307.6	0.45779	0.93147	2.221	1.7437
"U1482C"	35	1	81	307.71	0.41983	0.8403	1.985	1.7149
"U1482C"	35	1	90	307.8	0.34164	0.915	1.0044	1.6652
"U1482C"	35	1	101	307.91	0.34402	1.0716	1.5829	1.7078
"U1482C"	35	1	110	308	0.3471	0.68653	1.5345	1.7528
"U1482C"	35	1	121	308.11	0.27203	0.87074	0.90006	1.7409
"U1482C"	35	1	130	308.2	0.31443	0.78768	1.1262	1.7181
"U1482C"	35	1	141	308.31	0.27724	0.86244	1.2695	1.671
"U1482C"	35	2	1	308.35	0.38273	0.81636	1.4452	1.7034
"U1482C"	35	2	10	308.44	0.31583	1.0859	1.5521	1.662
"U1482C"	35	2	21	308.55	0.39596	0.97032	1.5998	1.6837
"U1482C"	35	2	30	308.64	0.53763	1.1195	2.4875	1.7014
"U1482C"	35	2	41	308.75	0.5158	1.0912	2.26	1.7287
"U1482C"	35	2	50	308.84	0.48292	1.0958	3.4182	1.7514
"U1482C"	35	2	61	308.95	0.63501	1.2909	2.8679	1.7495
"U1482C"	35	2	70	309.04	0.63671	0.89098	2.6051	1.7515
"U1482C"	35	2	81	309.15	0.58602	1.0332	2.954	1.7327
"U1482C"	35	2	90	309.24	0.52012	1.0429	2.3166	1.6469
"U1482C"	35	2	101	309.35	0.55223	0.95373	2.829	1.5948
"U1482C"	35	2	110	309.44	0.42419	1.2718	2.2138	1.6233
"U1482C"	35	2	121	309.55	0.39454	0.78032	1.8749	1.6406
"U1482C"	35	2	130	309.64	0.3937	0.58516	1.9173	1.6596
"U1482C"	35	2	141	309.75	0.38904	0.80877	1.7211	1.7329
"U1482C"	35	3	1	309.83	0.42081	0.62652	0.94425	1.7983
"U1482C"	35	3	10	309.92	0.38483	0.67393	1.0523	1.7773
"U1482C"	35	3	21	310.03	0.37231	0.62687	1.3045	1.6836
"U1482C"	35	3	30	310.12	0.39996	0.83063	1.4937	1.5967
"U1482C"	35	3	41	310.23	0.3556	0.7956	1.7454	1.6063
"U1482C"	35	3	50	310.32	0.36187	1.1034	1.2054	1.5923
"U1482C"	35	3	61	310.43	0.43383	1.0814	1.6085	1.5198
"U1482C"	35	3	70	310.52	0.47188	1.1591	2.0251	1.6024
"U1482C"	35	3	81	310.63	0.43355	0.88216	2.3662	1.5896
"U1482C"	35	3	90	310.72	0.37976	0.85324	2.17	1.6266
"U1482C"	35	3	101	310.83	0.5283	1.5016	3.022	1.5571
"U1482C"	35	3	110	310.92	0.60075	1.1015	2.4515	1.4133
"U1482C"	35	3	121	311.03	0.45385	1.0284	2.4814	1.5991
"U1482C"	35	3	130	311.12	0.4354	0.87561	1.9607	1.6553
"U1482C"	35	3	141	311.23	0.47991	0.66282	2.677	1.7375
"U1482C"	35	4	1	311.31	0.42459	1.0412	2.4693	1.77
"U1482C"	35	4	10	311.4	0.48196	0.70938	1.9012	1.6885
"U1482C"	35	4	21	311.51	0.45591	0.8907	2.142	1.556
"U1482C"	35	4	30	311.6	0.47944	0.95266	2.5319	1.5873
"U1482C"	35	4	41	311.71	0.36098	0.92669	1.9814	1.5542
"U1482C"	35	4	50	311.8	0.44123	1.0148	1.7045	1.6114
"U1482C"	35	4	61	311.91	0.41526	0.69544	1.131	1.6621
"U1482C"	35	4	70	312	0.4179	0.86375	1.3708	1.6349
"U1482C"	35	4	81	312.11	0.31576	0.82083	1.5991	1.6374
"U1482C"	35	4	90	312.2	0.3827	0.81252	2.3592	1.7081
"U1482C"	35	4	101	312.31	0.39735	0.79017	1.0955	1.7013
"U1482C"	35	4	110	312.4	0.38353	0.97495	1.6706	1.6873
"U1482C"	35	4	121	312.51	0.43517	0.75719	1.9499	1.5776
"U1482C"	35	4	130	312.6	0.45617	0.80459	2.5788	1.5299
"U1482C"	35	4	141	312.71	0.4216	0.60656	1.7701	1.694
"U1482C"	35	5	1	312.78	0.41513	0.69575	2.1265	1.4568
"U1482C"	35	5	10	312.87	0.60255	0.86056	2.7811	1.636
"U1482C"	35	5	21	312.98	0.52205	1.0514	2.6005	1.6914
"U1482C"	35	5	30	313.07	0.64229	1.0548	2.6862	1.7077
"U1482C"	35	5	41	313.18	0.56182	0.90896	3.3567	1.7183
"U1482C"	35	5	50	313.27	0.63613	1.2739	3.7065	1.7454
"U1482C"	35	5	61	313.38	0.72249	0.98477	3.1091	1.7551
"U1482C"	35	5	70	313.47	0.63724	1.0328	3.3136	1.7368
"U1482C"	35	5	81	313.58	0.59898	0.80756	2.7388	1.7124
"U1482C"	35	5	90	313.67	0.54254	0.93523	2.7021	1.6499
"U1482C"	35	5	101	313.78	0.59958	0.78395	1.9751	1.6303
"U1482C"	35	5	110	313.87	0.59016	0.91695	2.1787	1.6495
"U1482C"	35	5	121	313.98	0.48395	0.42086	0.93969	1.6675
"U1482C"	35	5	130	314.07	0.42626	0.67582	1.5982	1.6905
"U1482C"	35	5	141	314.18	0.4214	0.67243	1.5186	1.7494
"U1482C"	35	6	1	314.25	0.27601	0.56549	1.4444	1.7924
"U1482C"	35	5	150	314.27	0.17793	0.42124	1.1596	1.795
"U1482C"	35	6	10	314.34	0.36168	0.79297	1.5561	1.6577
"U1482C"	35	6	21	314.45	0.34775	0.74262	0.96955	1.5325
"U1482C"	35	6	30	314.54	0.38973	0.76578	2.4309	1.6241
"U1482C"	35	6	41	314.65	0.31398	0.75523	1.2697	1.6653
"U1482C"	35	6	50	314.74	0.38093	0.89843	1.7594	1.6395
"U1482C"	35	6	61	314.85	0.4747	1.3599	1.8876	1.6608
"U1482C"	35	6	70	314.94	0.75978	2.5318	3.2441	1.6967
"U1482C"	35	6	81	315.05	0.79081	2.5503	3.9104	1.729
"U1482C"	35	6	90	315.14	0.55718	1.3655	2.8534	1.7126
"U1482C"	35	6	101	315.25	0.59884	1.4431	2.1071	1.6508
"U1482C"	35	6	110	315.34	0.46104	0.81566	1.3721	1.5836
"U1482C"	35	6	121	315.45	0.44486	0.92927	1.7057	1.5621
"U1482C"	35	6	130	315.54	0.3711	0.92626	1.4481	1.5342
"U1482C"	35	6	141	315.65	0.35567	0.96705	1.3775	1.579
"U1482C"	35	6	150	315.74	0.44136	0.7393	1.7799	1.704
"U1482C"	35	7	1	315.8	0.42354	0.51106	1.3971	1.762
"U1482C"	35	7	10	315.89	0.34294	0.84655	1.5985	1.6631
"U1482C"	35	7	21	316	0.44693	0.73372	1.918	1.6637
"U1482C"	35	7	30	316.09	0.49031	0.58474	1.6925	1.703
"U1482C"	35	7	41	316.2	0.35564	0.91928	1.853	1.6991
"U1482C"	35	7	50	316.29	0.33766	0.69336	1.891	1.7441
"U1482C"	35	7	61	316.4	0.45497	0.81854	1.6506	1.6712
"U1482C"	36	1	1	316.41	0.27643	0.62469	1.087	1.5622
"U1482C"	35	7	70	316.49	0.5476	0.88302	1.7796	1.6472
"U1482C"	36	1	10	316.5	0.32904	0.68571	1.9519	1.6446
"U1482C"	35	7	81	316.6	0.468	0.85718	1.685	1.6812
"U1482C"	36	1	21	316.61	0.35726	0.55527	1.3222	1.7148
"U1482C"	35	7	90	316.69	0.54125	0.8316	1.9742	1.7155
"U1482C"	36	1	30	316.7	0.40708	0.57343	1.1279	1.7366
"U1482C"	35	7	101	316.8	0.5521	1.1959	2.2565	1.7705
"U1482C"	36	1	41	316.81	0.37548	0.92203	1.4149	1.738
"U1482C"	35	7	110	316.89	0.67488	1.138	1.5704	1.7949
"U1482C"	36	1	50	316.9	0.31467	0.70248	1.6479	1.7504
"U1482C"	35	7	121	317	0.60039	0.88061	3.2034	1.754
"U1482C"	36	1	61	317.01	0.45402	0.89399	1.4188	1.7673
"U1482C"	35	7	130	317.09	0.63563	0.59993	3.5937	1.4653
"U1482C"	36	1	70	317.1	0.47163	1.0854	1.8336	1.7698
"U1482C"	36	1	81	317.21	0.42621	0.73591	2.2012	1.7736
"U1482C"	36	1	90	317.3	0.39936	0.80226	2.1455	1.7783
"U1482C"	36	1	101	317.41	0.52548	0.87405	2.3727	1.7655
"U1482C"	36	1	110	317.5	0.47806	1.1905	1.645	1.7528
"U1482C"	36	1	121	317.61	0.45741	0.79744	1.9258	1.7398
"U1482C"	36	1	130	317.7	0.48926	0.90789	1.6636	1.6803
"U1482C"	36	2	1	317.82	0.53558	0.97052	3.3157	1.4717
"U1482C"	36	2	10	317.91	0.59418	0.6465	2.2945	1.7082
"U1482C"	36	2	21	318.02	0.60234	0.92387	2.0053	1.7684
"U1482C"	36	2	30	318.11	0.51886	1.1121	1.8709	1.7684
"U1482C"	36	2	41	318.22	0.40402	0.91547	2.0095	1.7726
"U1482C"	36	2	50	318.31	0.5195	1.0557	1.482	1.7603
"U1482C"	36	2	61	318.42	0.46106	0.81122	1.5631	1.7647
"U1482C"	36	2	70	318.51	0.56124	1.1731	1.8562	1.7821
"U1482C"	36	2	81	318.62	0.49671	0.92653	2.1064	1.7857
"U1482C"	36	2	90	318.71	0.50217	0.88487	1.6947	1.7877
"U1482C"	36	2	101	318.82	0.58598	1.2572	2.0724	1.772
"U1482C"	36	2	110	318.91	0.47892	0.95914	1.8447	1.7381
"U1482C"	36	2	121	319.02	0.47874	0.96154	2.0527	1.7325
"U1482C"	36	2	130	319.11	0.46041	0.89717	1.8511	1.7364
"U1482C"	36	2	141	319.22	0.56212	1.7558	2.566	1.4185
"U1482C"	36	3	1	319.24	0.30468	0.79729	0.97358	1.7441
"U1482C"	36	3	10	319.33	0.40538	0.96821	1.4964	1.6711
"U1482C"	36	3	21	319.44	0.46478	0.82499	1.4559	1.6549
"U1482C"	36	3	30	319.53	0.44262	1.0717	2.5854	1.7193
"U1482C"	36	3	41	319.64	0.37468	0.93018	1.3646	1.701
"U1482C"	36	3	50	319.73	0.40064	1.0137	1.5592	1.6731
"U1482C"	36	3	61	319.84	0.40142	0.79682	1.8091	1.6635
"U1482C"	36	3	70	319.93	0.51506	0.89184	1.7958	1.7023
"U1482C"	36	3	81	320.04	0.56546	1.0838	2.0567	1.7594
"U1482C"	36	3	90	320.13	0.5537	0.83897	3.0841	1.793
"U1482C"	36	3	101	320.24	0.63854	1.3304	2.7359	1.7907
"U1482C"	36	3	110	320.33	0.74172	1.0996	2.6465	1.7972
"U1482C"	36	3	121	320.44	0.66901	1.0538	3.1082	1.7842
"U1482C"	36	3	130	320.53	0.63797	0.76323	2.8169	1.6987
"U1482C"	36	3	141	320.64	0.59145	0.90439	2.3804	1.5873
"U1482C"	36	4	1	320.7	0.44575	0.84477	1.4545	1.78
"U1482C"	36	4	10	320.79	0.55107	0.66536	2.4479	1.73
"U1482C"	36	4	21	320.9	0.55372	0.80918	2.3965	1.6872
"U1482C"	36	4	30	320.99	0.51827	1.0724	1.9473	1.699
"U1482C"	36	4	41	321.1	0.45153	0.87208	2.0695	1.7212
"U1482C"	36	4	50	321.19	0.36702	1.098	1.5484	1.7294
"U1482C"	36	4	61	321.3	0.46459	0.99034	1.9761	1.7452
"U1482C"	36	4	70	321.39	0.41217	0.8954	0.84239	1.7665
"U1482C"	36	4	81	321.5	0.35395	0.84862	1.8292	1.7438
"U1482C"	36	4	90	321.59	0.41455	0.97929	2.2094	1.6946
"U1482C"	36	4	101	321.7	0.43287	0.84126	1.9204	1.6768
"U1482C"	36	4	110	321.79	0.4587	1.0078	1.1423	1.676
"U1482C"	36	4	121	321.9	0.44489	0.79711	2.1288	1.6061
"U1482C"	36	4	130	321.99	0.44904	0.90587	1.826	1.6082
"U1482C"	36	4	141	322.1	0.29267	0.70767	1.4131	1.7529
"U1482C"	36	5	1	322.17	0.19285	0.67689	1.0661	1.8316
"U1482C"	36	5	10	322.26	0.30124	0.47465	0.82668	1.7856
"U1482C"	36	5	21	322.37	0.31776	0.89347	1.531	1.713
"U1482C"	36	5	30	322.46	0.32988	0.74849	1.2857	1.634
"U1482C"	36	5	41	322.57	0.30479	0.98691	1.472	1.6237
"U1482C"	36	5	50	322.66	0.31175	0.87834	0.939	1.677
"U1482C"	36	5	61	322.77	0.37483	0.84248	1.1063	1.6992
"U1482C"	36	5	70	322.86	0.35298	0.82341	1.2524	1.6892
"U1482C"	36	5	81	322.97	0.4139	0.83281	1.5564	1.5906
"U1482C"	36	5	90	323.06	0.40367	0.7977	1.8112	1.5939
"U1482C"	36	5	101	323.17	0.52592	1.0052	1.4466	1.601
"U1482C"	36	5	110	323.26	0.47819	1.2933	1.9471	1.6135
"U1482C"	36	5	121	323.37	0.51318	0.94886	1.6	1.6653
"U1482C"	36	5	130	323.46	0.4899	0.86414	2.2611	1.6358
"U1482C"	36	5	141	323.57	0.45837	1.0084	1.3301	1.722
"U1482C"	36	6	1	323.64	0.44206	0.58572	1.7969	1.7949
"U1482C"	36	6	10	323.73	0.4412	0.89102	2.0438	1.7635
"U1482C"	36	6	21	323.84	0.48233	0.8542	1.5053	1.695
"U1482C"	36	6	30	323.93	0.45969	0.80796	1.9966	1.6927
"U1482C"	36	6	41	324.04	0.46313	1.0498	2.2681	1.6617
"U1482C"	36	6	50	324.13	0.47492	1.0686	2.1489	1.6631
"U1482C"	36	6	61	324.24	0.47314	1.0692	1.8855	1.6959
"U1482C"	36	6	70	324.33	0.49772	1.3119	2.0465	1.739
"U1482C"	36	6	81	324.44	0.54213	0.97034	2.2782	1.745
"U1482C"	36	6	90	324.53	0.52471	1.0122	1.7458	1.7354
"U1482C"	36	6	101	324.64	0.48735	1.0651	1.8145	1.739
"U1482C"	36	6	110	324.73	0.47249	1.0897	1.8879	1.7325
"U1482C"	36	6	121	324.84	0.61789	1.1779	2.8507	1.6325
"U1482C"	36	6	130	324.93	0.59474	1.1018	3.1167	1.6592
"U1482C"	36	6	141	325.04	0.5804	1.0414	3.2644	1.7816
"U1482C"	36	6	150	325.13	0.59769	1.1049	3.2961	1.8131
"U1482C"	36	7	1	325.17	0.51551	0.56203	2.4941	1.8034
"U1482C"	36	7	10	325.26	0.54965	0.74519	2.356	1.764
"U1482C"	36	7	21	325.37	0.51901	0.67578	2.0726	1.7452
"U1482C"	36	7	30	325.46	0.52315	0.83604	1.9613	1.7593
"U1482C"	36	7	41	325.57	0.35164	0.95987	1.976	1.7329
"U1482C"	36	7	50	325.66	0.39403	0.96094	2.1246	1.6173
"U1482C"	36	7	61	325.77	0.43362	0.91335	1.4934	1.637
"U1482C"	36	7	70	325.86	0.42316	0.90319	1.4453	1.6809
"U1482C"	37	1	1	325.91	0.50322	1.0355	2.507	1.7434
"U1482C"	36	7	81	325.97	0.44991	1.1938	1.8946	1.646
"U1482C"	37	1	10	326	0.64643	1.0999	2.3168	1.7258
"U1482C"	36	7	90	326.06	0.49515	1.0749	2.2228	1.6522
"U1482C"	37	1	21	326.11	0.81897	1.2706	4.1506	1.6759
"U1482C"	36	7	101	326.17	0.64096	1.3985	2.2486	1.7192
"U1482C"	37	1	30	326.2	0.87567	1.3206	3.8469	1.8019
"U1482C"	36	7	110	326.26	0.72509	1.2644	2.5397	1.7202
"U1482C"	37	1	41	326.31	0.76243	1.2347	4.0715	1.8399
"U1482C"	36	7	121	326.37	0.69787	1.3652	2.5426	1.7397
"U1482C"	37	1	50	326.4	0.82533	1.3736	3.4969	1.8105
"U1482C"	36	7	130	326.46	0.74774	1.1946	2.5868	1.8115
"U1482C"	37	1	61	326.51	0.84184	1.3454	3.3947	1.6629
"U1482C"	37	1	70	326.6	0.72078	1.1399	3.0958	1.555
"U1482C"	37	1	81	326.71	0.60056	0.87172	2.4377	1.6309
"U1482C"	37	1	90	326.8	0.43143	0.84527	2.7684	1.6878
"U1482C"	37	1	101	326.91	0.46654	1.045	1.9124	1.7514
"U1482C"	37	1	110	327	0.43669	0.80603	1.6319	1.7669
"U1482C"	37	1	121	327.11	0.46379	0.85209	1.9369	1.5527
"U1482C"	37	1	130	327.2	0.44339	1.0915	1.5088	1.533
"U1482C"	37	1	141	327.31	0.35914	0.72867	1.5941	1.7135
"U1482C"	37	2	1	327.39	0.27805	0.6895	0.44893	1.7981
"U1482C"	37	2	10	327.48	0.42433	0.97923	2.2269	1.7954
"U1482C"	37	2	21	327.59	0.51605	1.118	2.3729	1.7938
"U1482C"	37	2	30	327.68	0.608	1.0294	3.2375	1.79
"U1482C"	37	2	41	327.79	0.52621	1.0589	2.8509	1.7814
"U1482C"	37	2	50	327.88	0.60937	1.4767	3.2853	1.7803
"U1482C"	37	2	61	327.99	0.79625	1.2525	3.652	1.7863
"U1482C"	37	2	70	328.08	0.76582	1.5348	3.329	1.8042
"U1482C"	37	2	81	328.19	0.74277	1.1697	4.0433	1.7959
"U1482C"	37	2	90	328.28	0.63516	0.95767	3.6024	1.7531
"U1482C"	37	2	101	328.39	0.6438	1.1953	3.0057	1.716
"U1482C"	37	2	110	328.48	0.60709	0.93111	2.5745	1.6719
"U1482C"	37	2	121	328.59	0.51698	0.93974	2.5243	1.5447
"U1482C"	37	2	130	328.68	0.43098	0.51937	2.1861	1.581
"U1482C"	37	2	141	328.79	0.35345	1.0016	1.3211	1.7263
"U1482C"	37	2	150	328.88	0.52007	0.69092	1.5094	1.6649
"U1482C"	37	3	1	328.94	0.19447	0.53232	1.6134	1.7624
"U1482C"	37	3	10	329.03	0.31204	0.87392	1.7497	1.7446
"U1482C"	37	3	21	329.14	0.43565	0.78472	1.8071	1.6871
"U1482C"	37	3	30	329.23	0.49013	0.97653	2.4796	1.5062
"U1482C"	37	3	41	329.34	0.36156	1.2475	2.7077	1.5447
"U1482C"	37	3	50	329.43	0.37637	0.83071	2.5485	1.6999
"U1482C"	37	3	61	329.54	0.43642	1.2682	1.8261	1.6136
"U1482C"	37	3	70	329.63	0.47168	0.77041	1.5325	1.5853
"U1482C"	37	3	81	329.74	0.41479	1.0464	2.5458	1.6738
"U1482C"	37	3	90	329.83	0.44933	1.0344	1.8675	1.6606
"U1482C"	37	3	101	329.94	0.48583	0.95654	1.6521	1.6363
"U1482C"	37	3	110	330.03	0.47985	1.0015	1.6768	1.6425
"U1482C"	37	3	121	330.14	0.43758	0.8793	1.8069	1.6265
"U1482C"	37	3	130	330.23	0.48027	0.91514	1.5604	1.5996
"U1482C"	37	3	141	330.34	0.35196	1.0498	1.6237	1.6014
"U1482C"	37	3	150	330.43	0.33142	1.1426	2.102	1.6905
"U1482C"	37	4	1	330.47	0.38181	0.82981	1.9478	1.7212
"U1482C"	37	4	10	330.56	0.41288	1.2238	2.0692	1.7037
"U1482C"	37	4	21	330.67	0.51577	0.78662	1.3685	1.6568
"U1482C"	37	4	30	330.76	0.44611	0.94604	1.8851	1.6421
"U1482C"	37	4	41	330.87	0.43023	0.88019	1.5436	1.6823
"U1482C"	37	4	50	330.96	0.40887	1.0281	1.1363	1.6892
"U1482C"	37	4	61	331.07	0.41442	0.84918	1.4502	1.6858
"U1482C"	37	4	70	331.16	0.44066	1.0254	1.6231	1.7287
"U1482C"	37	4	81	331.27	0.40557	0.97963	2.3035	1.7879
"U1482C"	37	4	90	331.36	0.52357	1.076	2.7353	1.8127
"U1482C"	37	4	101	331.47	0.67501	1.3416	2.923	1.8087
"U1482C"	37	4	110	331.56	0.71531	1.4792	2.6362	1.8288
"U1482C"	37	4	121	331.67	0.86981	1.401	3.2363	1.8619
"U1482C"	37	4	130	331.76	0.81371	1.2923	3.3898	1.8473
"U1482C"	37	4	141	331.87	0.95126	1.2161	3.7118	1.8307
"U1482C"	37	5	1	331.94	0.71393	0.96293	2.9422	1.8748
"U1482C"	37	5	10	332.03	1.0223	1.5448	3.8064	1.8786
"U1482C"	37	5	21	332.14	1.0579	1.5404	5.0248	1.8651
"U1482C"	37	5	30	332.23	1.037	1.3729	4.5444	1.8536
"U1482C"	37	5	41	332.34	0.81444	1.3068	4.2373	1.8005
"U1482C"	37	5	50	332.43	0.73035	1.1821	3.2897	1.7779
"U1482C"	37	5	61	332.54	0.66352	0.86174	2.7066	1.7842
"U1482C"	37	5	70	332.63	0.55141	1.0998	2.0966	1.7274
"U1482C"	37	5	81	332.74	0.43013	0.70178	2.5581	1.7217
"U1482C"	37	5	90	332.83	0.47429	0.82879	2.6022	1.7682
"U1482C"	37	5	101	332.94	0.4473	0.93817	1.4253	1.7154
"U1482C"	37	5	110	333.03	0.42943	1.0065	2.1138	1.7001
"U1482C"	37	5	121	333.14	0.46004	0.99093	2.2786	1.6811
"U1482C"	37	5	130	333.23	0.67506	1.217	2.1008	1.4493
"U1482C"	37	5	141	333.34	0.72601	1.2718	2.5576	1.2013
"U1482C"	37	5	150	333.43	0.81676	1.2104	4.1656	1.0949
"U1482C"	37	6	1	333.44	0.55669	1.0019	2.1684	1.8395
"U1482C"	37	6	10	333.53	0.65781	1.0021	3.2719	1.8242
"U1482C"	37	6	21	333.64	0.59946	1.2677	2.1553	1.8101
"U1482C"	37	6	30	333.73	0.74683	1.3963	3.4413	1.8079
"U1482C"	37	6	41	333.84	0.73258	1.6529	3.427	1.8038
"U1482C"	37	6	50	333.93	0.78604	1.3055	3.0616	1.8428
"U1482C"	37	6	61	334.04	0.93128	1.4068	3.9425	1.8616
"U1482C"	37	6	70	334.13	0.90435	1.4801	3.5393	1.8566
"U1482C"	37	6	81	334.24	0.78627	1.1577	3.7608	1.7978
"U1482C"	37	6	90	334.33	0.72654	1.2719	3.6644	1.7624
"U1482C"	37	6	101	334.44	0.79702	1.3476	3.8309	1.7678
"U1482C"	37	6	110	334.53	0.78003	1.5447	3.2529	1.7798
"U1482C"	37	6	121	334.64	0.68623	1.1967	2.1667	1.768
"U1482C"	37	6	130	334.73	0.58811	1.052	2.9261	1.7309
"U1482C"	37	6	141	334.84	0.61976	1.1844	2.7774	1.7445
"U1482C"	37	7	1	334.91	0.43634	0.84365	1.5953	1.7824
"U1482C"	37	7	10	335	0.56899	1.0019	1.7166	1.7782
"U1482C"	37	7	21	335.11	0.57593	1.0278	2.324	1.7704
"U1482C"	37	7	30	335.2	0.54796	0.98662	2.144	1.742
"U1482C"	37	7	41	335.31	0.5221	1.2683	2.5012	1.7273
"U1482C"	37	7	50	335.4	0.63271	1.0937	2.8616	1.7548
"U1482C"	37	7	61	335.51	0.69793	1.2351	2.8269	1.7083
"U1482C"	37	7	70	335.6	0.6873	0.93954	2.0224	1.7287
"U1482C"	37	7	81	335.71	0.60155	1.1381	3.1816	1.7435
"U1482C"	37	7	90	335.8	0.66424	1.0987	2.2115	1.7576
"U1482C"	37	7	101	335.91	0.75199	1.308	2.2563	1.7707
"U1482C"	37	7	110	336	0.76191	1.2401	3.0188	1.8074
"U1482C"	37	7	121	336.11	0.76927	1.2578	2.8148	1.7056
"U1482C"	39	1	1	339.91	0.48122	0.67682	0.91289	1.4419
"U1482C"	39	1	10	340	0.32079	0.58237	0.88684	1.5756
"U1482C"	39	1	21	340.11	0.40429	0.67371	1	1.6279
"U1482C"	39	1	30	340.2	0.43796	0.88974	1.4857	1.6531
"U1482C"	39	1	41	340.31	0.46984	0.89284	1.3396	1.6812
"U1482C"	39	1	50	340.4	0.47492	1.2971	1.1421	1.6203
"U1482C"	39	1	61	340.51	0.55999	1.3606	2.06	1.6132
"U1482C"	39	1	70	340.6	0.59634	1.6076	2.0292	1.6302
"U1482C"	39	1	81	340.71	0.49124	1.1484	2.2886	1.6435
"U1482C"	39	1	90	340.8	0.53952	0.9354	2.7026	1.6496
"U1482C"	39	1	101	340.91	0.56688	1.188	1.3089	1.6707
"U1482C"	39	1	110	341	0.54708	1.1689	1.2754	1.653
"U1482C"	39	1	121	341.11	0.48144	0.99949	1.3452	1.6238
"U1482C"	39	1	130	341.2	0.42882	1.1846	1.0839	1.6204
"U1482C"	39	1	141	341.31	0.43066	0.76685	1.994	1.6063
"U1482C"	39	2	1	341.33	0.42196	0.63453	3.0989	1.6568
"U1482C"	39	2	10	341.42	0.46402	0.71731	1.12	1.6698
"U1482C"	39	2	21	341.53	0.52459	1.042	2.0421	1.6669
"U1482C"	39	2	30	341.62	0.58986	1.0195	2.4683	1.6858
"U1482C"	39	2	41	341.73	0.6106	1.2576	1.8998	1.6935
"U1482C"	39	2	50	341.82	0.62202	1.147	2.9697	1.6909
"U1482C"	39	2	61	341.93	0.62813	1.3393	2.891	1.6704
"U1482C"	39	2	70	342.02	0.73705	1.3034	2.0195	1.6691
"U1482C"	39	2	81	342.13	0.62779	1.1791	2.4897	1.6829
"U1482C"	39	2	90	342.22	0.55787	1.2068	2.8502	1.6644
"U1482C"	39	2	101	342.33	0.61791	1.1843	1.6131	1.676
"U1482C"	39	2	110	342.42	0.44759	1.022	1.5291	1.6744
"U1482C"	39	2	121	342.53	0.4383	0.81513	2.364	1.6494
"U1482C"	39	2	130	342.62	0.42151	0.6956	1.5217	1.6276
"U1482C"	39	2	141	342.73	0.39886	0.68731	0.31544	1.6101
"U1482C"	39	3	1	342.75	0.43709	1.2606	2.2343	1.6714
"U1482C"	39	3	10	342.84	0.38226	0.98265	1.6859	1.6704
"U1482C"	39	3	21	342.95	0.47733	1.1508	1.5949	1.6889
"U1482C"	39	3	30	343.04	0.46667	1.0534	1.3947	1.71
"U1482C"	39	3	41	343.15	0.40589	1.1359	1.0725	1.7143
"U1482C"	39	3	50	343.24	0.35483	1.0724	1.5924	1.6382
"U1482C"	39	3	61	343.35	0.36373	1.2331	1.6731	1.5737
"U1482C"	39	3	70	343.44	0.42745	1.2947	0.98924	1.6312
"U1482C"	39	3	81	343.55	0.35421	1.053	1.6098	1.6265
"U1482C"	39	3	90	343.64	0.37508	1.0487	1.959	1.6195
"U1482C"	39	3	101	343.75	0.51149	1.1771	1.6586	1.6299
"U1482C"	39	3	110	343.84	0.45389	1.0532	1.5171	1.6877
"U1482C"	39	3	121	343.95	0.46627	1.069	1.7719	1.6586
"U1482C"	39	3	130	344.04	0.43672	0.85323	1.3992	1.6089
"U1482C"	39	3	141	344.15	0.44072	0.60228	1.1154	1.6942
"U1482C"	39	4	1	344.16	0.38634	0.80466	1.719	1.7282
"U1482C"	39	4	10	344.25	0.42846	0.91491	0.99715	1.7175
"U1482C"	39	4	21	344.36	0.47435	0.9216	1.9959	1.7055
"U1482C"	39	4	30	344.45	0.44803	0.8381	1.9942	1.7304
"U1482C"	39	4	41	344.56	0.4021	0.98106	2.1303	1.7368
"U1482C"	39	4	50	344.65	0.47779	1.2155	1.6604	1.6957
"U1482C"	39	4	61	344.76	0.49136	0.938	1.4514	1.6844
"U1482C"	39	4	70	344.85	0.49212	0.88257	1.2843	1.6961
"U1482C"	39	4	81	344.96	0.38473	0.82593	1.1636	1.6978
"U1482C"	39	4	90	345.05	0.35757	0.74331	1.5866	1.6844
"U1482C"	39	4	101	345.16	0.36848	0.81998	1.2156	1.6395
"U1482C"	39	4	110	345.25	0.38199	1.1454	1.5179	1.6868
"U1482C"	39	4	121	345.36	0.38894	1.0007	1.2391	1.7075
"U1482C"	39	4	130	345.45	0.40509	1.1737	1.3822	1.6822
"U1482C"	39	4	141	345.56	0.40797	1.1732	1.126	1.6782
"U1482C"	39	5	1	345.58	0.48914	0.81783	1.3342	1.6542
"U1482C"	39	5	10	345.67	0.4871	1.2797	1.485	1.684
"U1482C"	39	5	21	345.78	0.60892	1.0445	2.208	1.7025
"U1482C"	39	5	30	345.87	0.57009	1.185	2.6236	1.6944
"U1482C"	39	5	41	345.98	0.56341	1.1457	2.2408	1.6819
"U1482C"	39	5	50	346.07	0.60771	0.91727	1.7662	1.6721
"U1482C"	39	5	61	346.18	0.57598	1.0472	2.4774	1.6707
"U1482C"	39	5	70	346.27	0.6349	1.2745	2.1056	1.6902
