Depth_mbrt,GR_gAPI
756.4,27.76669172
756.6,35.04389439
756.8,36.76152098
757,39.62553674
757.2,39.3322478
757.4,42.12695394
757.6,43.43664772
757.8,42.28908797
758,35.13451359
758.2,33.41793331
758.4,29.0874357
758.6,27.70685729
758.8,33.69722844
759,39.34155621
759.2,39.86300861
759.4,36.66799271
759.6,30.02264222
759.8,34.31544405
760,33.90950478
760.2,37.63735618
760.4,39.0694131
760.6,36.30977237
760.8,34.33025147
761,41.01148826
761.2,39.55884448
761.4,35.32883319
761.6,35.95490347
761.8,42.56374343
762,48.88232462
762.2,43.99096463
762.4,39.64782164
762.6,38.81740026
762.8,40.37927871
763,50.85257898
763.2,47.31329832
763.4,30.44026857
763.6,32.3013463
763.8,34.62222303
764,36.93483749
764.2,32.75475359
764.4,28.23442418
764.6,30.67593331
764.8,32.50192147
765,36.47283478
765.2,37.25354819
765.4,37.06368297
765.6,37.19491768
765.8,35.31350573
766,31.87243777
766.2,27.58073004
766.4,33.56597145
766.6,36.70026354
766.8,38.18421529
767,37.04951195
767.2,39.81968248
767.4,42.3661089
767.6,44.68135153
767.8,46.24888352
768,38.95081782
768.2,39.56008259
768.2512733,34.95145631
768.4,40.57866395
768.6,44.48805995
768.8,41.21748779
769,30.94175431
769.2,32.54688775
769.4,37.26588264
769.6,31.08100745
769.8,26.69072133
770,31.7864465
770.2,37.1717703
770.4,36.87944761
770.6,32.0330965
770.8,29.93164635
771,37.80664586
771.2,43.10293598
771.4,41.28611931
771.6,38.39788593
771.8,34.65381761
772,27.31013903
772.2,22.21840203
772.4,26.41882227
772.6,33.09440835
772.8,36.13754303
773,37.26213844
773.2,38.18301293
773.4,33.65428353
773.6,31.57204956
773.8,43.00753282
774,48.60043931
774.2,43.78734731
774.4,39.37370617
774.6,34.33972376
774.8,34.69981772
775,38.98397004
775.2,41.24925236
775.4,37.09982309
775.6,34.67637605
775.8,35.83063312
776,35.97635462
776.2,37.02066822
776.4,30.60707625
776.6,26.54338933
776.8,36.70351175
777,41.53301054
777.2,34.54381698
777.4,40.98994454
777.6,50.41510666
777.8,40.35763484
778,28.44392955
778.098472,25.24271845
778.2,28.54623034
778.4,27.46903828
778.6,30.00738855
778.8,34.82498959
779,35.61068909
779.2,33.99928398
779.4,38.59706645
779.6,38.78401326
779.8,32.7462734
780,27.83220367
780.2,29.12160311
780.4,26.78081506
780.6,24.42686585
780.8,23.75276328
781,28.47026818
781.2,34.19198383
781.4,40.4755955
781.6,38.53063365
781.8,35.46803385
782,36.92024253
782.2,27.58146274
782.4,28.71140933
782.6,39.37019981
782.8,32.97021798
783,28.93891476
783.2,32.38259239
783.4,35.72120743
783.6,34.00387355
783.8,33.27284574
784,32.93784595
784.2,29.84472562
784.4,28.71621568
784.6,33.62859932
784.8,38.49990478
785,36.16793457
785.2,32.56996276
785.4,33.88420456
785.6,31.02506429
785.8,30.55185688
786,41.1714684
786.2,46.9535866
786.4,40.78470223
786.6,34.54766875
786.8,35.25580706
787,39.1215716
787.2,40.98803071
787.4,38.18927183
787.6,34.18270014
787.8,35.06145516
788,36.85968844
788.2,40.20344454
788.4,38.52394894
788.6,30.02540264
788.8,33.24983796
789,37.02524784
789.2,40.37182455
789.4,45.00515416
789.6,40.44211416
789.8,39.67237045
790,33.59619949
790.2,30.79918191
790.4,31.74833797
790.6,38.55224254
790.8,41.44879887
791,40.26141891
791.2,36.03532214
791.4,31.82511161
791.6,31.16773797
791.8,42.16021476
792,49.25424481
792.2,40.35071424
792.4,26.91896794
792.6,30.04648434
792.8,35.43507713
793,30.14704655
793.2,34.39458184
793.4,32.77988489
793.6,29.94581926
793.8,30.82618013
794,30.17687872
794.2,29.66501091
794.4,34.27253007
794.6,34.52684033
794.8,35.3398057
795,40.11443002
795.2,37.11496449
795.4,32.84629823
795.6,26.90827592
795.8,34.74814626
796,34.47893021
796.2,33.87867293
796.4,39.48143462
796.6,40.97265578
796.8,32.68489115
797,31.4389675
797.2,36.45914079
797.4,34.84420736
797.6,38.15846091
797.8,42.49922467
798,33.66718112
798.2,31.63381054
798.4,38.10171217
798.6,39.1143288
798.8,33.19671056
799,33.45754209
799.2,34.64616635
799.4,31.61760846
799.6,33.41748948
799.8,31.37647877
800,30.47928805
800.2,33.51383564
800.4,37.58344096
800.6,37.30086178
800.8,39.49268419
801,37.34610704
801.2,31.92582621
801.4,22.39017049
801.6,19.19020056
801.8,23.84451184
802,30.72285522
802.2,29.99001269
802.4,30.1804777
802.6,34.95497679
802.8,37.65358895
803,35.78761492
803.2,37.14378157
803.4,36.16396636
803.6,34.91404489
803.8,31.13098089
804,34.59033494
804.2,43.21630346
804.4,35.05089261
804.6,31.94712651
804.8,42.02316334
805,44.47808958
805.2,44.20306528
805.4,44.01051159
805.6,47.51763644
805.8,43.01760616
806,33.77275201
806.1538462,29.41176471
806.2,33.20362339
806.4,40.3043224
806.6,39.80193928
806.8,29.31362801
807,31.5446202
807.2,42.47089045
807.4,49.9300967
807.6,56.38623918
807.8,54.30835814
808,47.03566098
808.2,42.42796533
808.4,37.80685548
808.6,43.0532865
808.8,45.31525946
809,43.86305018
809.2,37.56777363
809.4,38.39920522
809.6,42.92369513
809.8,37.49864627
810,33.69742281
810.2,35.31347658
810.4,33.40868515
810.4273504,29.41176471
810.6,33.08363598
810.8,33.00857457
811,35.88786414
811.2,31.76991347
811.4,34.13404715
811.6,35.45528862
811.8,32.82847581
812,32.29517272
812.2,34.54324672
812.4,30.8883246
812.6,31.63241064
812.8,37.49145223
813,34.97088392
813.2,31.53106688
813.4,33.7989257
813.6,43.04759013
813.8,43.798137
814,41.13215057
814.2,36.84493649
814.4,27.47806902
814.6,30.17736232
814.8,38.56447639
815,32.30702914
815.2,26.16326934
815.4,31.85547771
815.6,31.00784596
815.8,30.51518574
816,30.60984103
816.2,26.57014787
816.4,28.6078308
816.6,34.33355657
816.8,31.20393958
817,28.97456585
817.2,32.42646747
817.4,40.08366812
817.6,39.30583087
817.8,38.00468132
818,38.58562479
818.2,33.56379364
818.4,33.16439661
818.6,40.18953992
818.8,36.49039446
819,32.50868508
819.2,33.68146571
819.4,37.90906889
819.6,37.4971262
819.8,34.61943268
820,36.39720108
820.2,32.97728657
820.4,29.01121099
820.6,32.50982763
820.8,30.62931339
821,31.75274382
821.2,32.55605146
821.4,34.56224521
821.6,39.16568575
821.8,43.33667181
822,41.6331718
822.2,40.56797159
822.4,38.91933166
822.6,28.87213099
822.8,29.69691941
823,33.76259714
823.2,34.82469539
823.4,31.1209236
823.6,30.97644439
823.8,34.527371
824,32.93741295
824.2,30.41518558
824.4,32.08946205
824.6,30.46090647
824.8,30.47915318
825,33.38597894
825.2,32.97408007
825.4,38.23044289
825.6,36.77650793
825.8,34.89455435
826,41.06866282
826.2,38.60636169
826.4,29.23923951
826.6,28.24457012
826.8,32.81443047
827,45.22640523
827.2,46.94570549
827.4,41.86204535
827.6,42.91903906
827.8,38.62554306
828,33.64298282
828.2,37.75564104
828.4,39.96361418
828.6,38.169954
828.8,34.53959685
829,33.70115216
829.2,29.58463043
829.4,24.15394984
829.6,20.34369752
829.8,21.14924743
830,22.97338371
830.2,27.15022259
830.4,36.28260535
830.6,42.9464348
830.8,44.82097997
831,38.00310964
831.2,32.71932623
831.4,32.85495655
831.6,29.67847994
831.8,27.73345953
832,33.9802995
832.2,35.62268668
832.4,36.73523711
832.6,38.30207699
832.8,39.77688092
833,37.61083904
833.2,37.50363841
833.4,41.07987129
833.6,32.14436475
833.8,24.37425429
834,30.32089429
834.2,39.47997198
834.4,42.18968151
834.6,42.38249872
834.8,36.72418611
835,38.98369604
835.2,42.56137903
835.4,40.75702092
835.6,36.93908041
835.8,34.94854895
836,33.77460675
836.2,36.54231589
836.4,41.41953728
836.6,41.06706725
836.8,32.6834611
837,31.97468064
837.2,37.77513539
837.4,44.4363874
837.6,44.66803882
837.8,43.23700783
838,44.09184582
838.2,36.59308407
838.4,34.89352847
838.6,36.60410663
838.8,35.66417854
839,35.80467874
839.2,35.63902486
839.4,35.85035928
839.6,38.16712695
839.8,40.29835997
840,41.62327964
840.2,39.87919893
840.4,38.52327672
840.6,38.5885461
840.8,37.94017621
841,39.87440028
841.2,49.06378865
841.4,45.51874471
841.6,40.22794205
841.8,42.9931692
842,40.14467541
842.2,34.51178588
842.4,40.10341533
842.6,39.14365035
842.8,38.19857412
843,39.56278488
843.2,41.19852529
843.4,39.34725912
843.6,34.37927965
843.8,32.50700854
844,36.86846127
844.2,41.16207537
844.4,38.1542238
844.6,33.57749248
844.8,31.11272402
845,31.01517185
845.2,34.90296844
845.4,34.75771168
845.6,30.66969246
845.8,33.52768364
846,35.82331059
846.2,38.21990367
846.4,44.76242675
846.6,43.83454947
846.8,37.93399352
847,37.95396225
847.2,41.48824608
847.4,41.07598652
847.6,37.37556592
847.8,30.94541917
848,31.77928725
848.2,38.7035924
848.4,44.22955774
848.6,45.63824996
848.8,42.70165827
849,42.29321792
849.2,38.09552762
849.4,30.56940618
849.6,30.05733126
849.8,33.51889707
850,37.97890987
850.2,44.90808548
850.4,53.0469795
850.6,52.69135702
850.8,47.16268715
851,44.65271503
851.2,40.82115763
851.4,34.27841052
851.6,35.50620857
851.8,37.00496958
852,37.55675391
852.2,36.75832135
852.4,34.13766234
852.6,37.57591905
852.8,38.0300275
853,43.85884615
853.2,45.95576694
853.4,43.82634366
853.6,40.41057011
853.8,44.97282792
854,40.51518436
854.2,33.61026386
854.4,27.59073385
854.6,33.26152087
854.8,38.94587224
855,47.11801526
855.2,48.37665633
855.4,47.8225033
855.6,42.84841749
855.8,42.29308085
856,38.61709856
856.2,36.41533225
856.4,38.24158722
856.6,35.64824838
856.8,34.69710089
857,38.65383227
857.2,38.2581106
857.4,33.23475805
857.6,32.83561373
857.8,33.05537281
858,39.18361154
858.2,53.2321555
858.2905983,60.78431373
858.4,56.36366993
858.6,41.42520896
858.8,33.55389855
859,33.94234674
859.1452991,31.37254902
859.2,36.07053225
859.4,38.38838041
859.6,36.25837543
859.8,28.85398525
860,28.45475037
860.2,29.86383925
860.4,36.25665118
860.6,44.48186978
860.8,50.7914158
861,47.00142043
861.2,46.14940812
861.4,45.31859979
861.6,39.15314377
861.8,29.36100306
862,27.23028752
862.2,28.81547133
862.4,32.44618944
862.6,32.33944375
862.8,33.21355553
863,39.27193419
863.2,37.49589384
863.4,37.48975515
863.6,40.87114405
863.8,44.95379479
864,44.30309341
864.2,46.39481906
864.4,47.67618732
864.6,46.33980685
864.8,33.90019083
865,36.97648331
865.2,44.17318742
865.4,46.76831429
865.6,44.63721418
865.8,48.59343469
866,41.55467111
866.2,36.0954451
866.4,36.75715844
866.6,44.21110936
866.8,42.47465409
867,36.70832164
867.2,31.48411242
867.4,35.7671291
867.6,43.54472176
867.8,43.66873104
868,40.67546716
868.2,36.56358183
868.4,34.15992372
868.6,35.94900529
868.8,38.61516961
869,35.44982417
869.2,38.51898897
869.4,42.28077036
869.6,47.63732338
869.8,50.78012096
870,45.34869876
870.2,44.39223663
870.4,37.49355064
870.6,37.38377941
870.8,41.68633336
871,47.95095907
871.2,43.82369775
871.4,41.65493883
871.6,61.99362869
871.8,67.26104201
872,54.60120693
872.2,42.22230954
872.4,48.17266969
872.6,50.25269246
872.8,51.32967788
873,48.26624305
873.2,40.88669002
873.4,40.00432447
873.6,48.52054242
873.8,45.49467577
874,36.13519234
874.2,35.56351368
874.4,41.01248787
874.6,42.89704308
874.8,45.48122326
875,51.37454592
875.2,48.34769074
875.4,34.1437087
875.6,29.49796389
875.8,35.74212186
876,44.09945188
876.2,39.79198577
876.4,41.02116487
876.6,40.5894012
876.8,38.80597888
876.9230769,29.41176471
877,32.98978279
877.2,35.54429777
877.4,35.9116723
877.6,29.53578447
877.8,32.86408904
878,34.9741351
878.2,33.7923245
878.4,39.99889019
878.6,46.64648879
878.8,48.18448866
879,41.1775935
879.2,35.6946874
879.4,35.41174031
879.6,40.93146071
879.8,40.22491143
880,39.47949124
880.2,47.8003717
880.4,44.26460937
880.6,38.12446292
880.8,33.11210333
881,32.79415091
881.2,35.73023017
881.4,33.78997369
881.6,33.81443551
881.8,35.49313781
882,32.80763178
882.2,27.97820082
882.4,29.46541522
882.6,33.70757924
882.8,29.39816191
883,23.75426469
883.2,27.73816191
883.4,33.73295263
883.6,31.38338628
883.8,21.62935568
884,23.6843938
884.2,29.20112902
884.4,34.66026672
884.6,38.88998719
884.8,38.70032932
885,37.43797651
885.2,33.54934989
885.4,33.33717788
885.6,32.4925208
885.8,32.34143154
886,35.96756566
886.2,36.12546353
886.4,35.57809888
886.6,38.66955863
886.8,34.96664982
887,32.12991372
887.2,39.92647385
887.4,37.10768274
887.6,29.17655192
887.6923077,23.52941176
887.8,26.06975863
888,34.13480891
888.2,34.66480473
888.4,36.92412215
888.6,37.01029555
888.8,34.94329164
889,34.56849213
889.2,34.24636323
889.4,42.60636699
889.6,41.40276738
889.8,38.22260844
890,38.72494573
890.2,41.48718714
890.4,35.33812871
890.6,32.28502537
890.8,31.08171088
891,34.19085847
891.2,35.0125404
891.4,35.109898
891.6,27.64173642
891.8,30.85604081
892,35.52496289
892.2,36.56055278
892.4,37.81247051
892.6,39.46695114
892.8,35.99076377
893,34.99149028
893.2,34.45657686
893.4,33.55894642
893.6,34.63299109
893.8,36.93427291
894,34.60466295
894.2,36.24755686
894.4,30.40698231
894.6,25.85934216
894.8,22.29130037
895,27.29904262
895.2,34.91252451
895.4,38.56332529
895.6,38.28495654
895.8,38.20603846
896,44.94121837
896.2,34.90557159
896.4,24.95785139
896.6,30.77567102
896.8,35.1037319
897,31.85972591
897.2,31.21255536
897.4,29.35736967
897.6,31.60518986
897.8,29.80641462
898,30.73153989
898.1196581,25.49019608
898.2,29.83356146
898.4,29.48357108
898.6,33.61951792
898.8,33.16231113
899,29.35182147
899.2,25.97669761
899.4,33.50363941
899.6,37.00175827
899.8,34.55469137
900,35.07743658
900.2,33.2728634
900.4,34.59364408
900.6,35.88444588
900.8,27.81741879
901,17.73674285
901.2,18.74308791
901.4,21.71981639
901.6,31.04784077
901.8,36.88713564
902,29.6534702
902.2,22.82920513
902.4,21.98505745
902.6,25.14503508
902.8,34.69210554
903,38.22236231
903.2,40.59326104
903.4,33.30000915
903.6,22.87512911
903.8,25.27680912
904,40.34371086
904.2,44.54046591
904.4,34.18806544
904.6,33.17810207
904.8,31.53794747
905,30.17848393
905.0434783,28
905.2,30.11393004
905.4,30.82429918
905.6,34.31210919
905.8,32.9770798
906,34.71238722
906.2,38.07283948
906.4,40.05935041
906.6,41.65239365
906.8,44.34794408
907,45.13262212
907.2,46.67688711
907.4,48.86046697
907.6,49.96043365
907.8,53.00356193
908,46.60795575
908.2,38.31791682
908.4,38.24253611
908.6,42.44457723
908.8,43.34112655
909,48.61557924
909.2,43.84056815
909.4,33.42473341
909.6,36.01394437
909.8,44.18716877
910,41.26875191
910.2,32.39170698
910.4,29.81344923
910.6,27.75671008
910.8,36.8124256
911,43.30131308
911.2,43.36506812
911.4,37.61476227
911.6,40.105149
911.8,33.71000801
912,30.39890358
912.2,28.94841308
912.4,26.99013547
912.6,25.65714731
912.8,37.31320773
913,47.9995571
913.2,48.90854118
913.4,46.15040387
913.6,45.38433145
913.8,39.89348208
914,36.64378523
914.2,42.20611841
914.4,52.21015679
914.6,44.39172332
914.7826087,28
914.8,31.83040913
915,36.77354447
915.2,38.16320902
915.4,39.42299115
915.6,34.73798324
915.8,30.47561673
916,39.78879522
916.2,45.02429555
916.4,40.81876523
916.6,41.19712647
916.8,39.47228182
917,40.88353932
917.2,39.4743042
917.4,38.82127543
917.6,35.85762785
917.8,36.80058043
918,34.68558198
918.2,33.612016
918.4,37.39921523
918.6,34.48828846
918.8,33.06800524
919,37.57796428
919.2,43.02809246
919.4,34.52222513
919.6,26.14956631
919.8,22.48132266
920,25.63692962
920.2,30.84074597
920.4,36.55434841
920.6,35.68911442
920.8,34.3255608
921,31.37919433
921.2,28.76278736
921.4,29.73244906
921.6,30.74534452
921.8,28.46831989
922,28.22815427
922.2,36.19991403
922.4,40.74581845
922.6,42.13283622
922.8,35.48751681
923,35.65508884
923.2,36.02584693
923.4,33.5455713
923.6,36.84697003
923.8,39.37457795
924,41.10367178
924.2,36.87976276
924.4,32.68279644
924.6,27.28029984
924.8,21.29130636
925,22.9182038
925.2,27.68659397
925.4,29.05861407
925.6,37.26585421
925.8,45.53334276
926,41.85509127
926.2,40.82646906
926.4,36.17670618
926.6,34.66767199
926.8,37.54034285
927,38.78063398
927.2,36.60610209
927.4,44.78776351
927.6,44.9091008
927.8,39.45540775
928,39.98701264
928.2,32.02813052
928.4,26.92275663
928.6,29.12218848
928.8,30.59754246
929,31.88420399
929.2,30.60131491
929.4,25.2507672
929.6,28.38320881
929.8,29.68279151
930,28.73970622
930.2,24.44080767
930.4,28.1828708
930.6,39.98169929
930.8,42.46401954
931,35.84902384
931.2,35.20286473
931.4,38.26675471
931.6,34.5808284
931.8,32.11111953
932,40.90165622
932.2,41.58365976
932.4,41.08918949
932.6,36.85903009
932.8,39.87210746
933,40.28037242
933.2,40.26385893
933.4,35.12966643
933.6,38.36369866
933.8,44.08618511
934,35.23967731
934.2,28.44317645
934.4,30.48132776
934.6,38.38722406
934.8,43.19785253
935,43.35570251
935.2,38.25930713
935.4,45.13213567
935.6,54.12549368
935.8,51.14175938
936,45.59180853
936.2,49.22567842
936.4,54.91632947
936.6,57.15726066
936.8,47.9528508
937,35.08121596
937.2,33.91117513
937.4,42.88218513
937.6,50.3202656
937.8,52.30690092
938,45.74645341
938.2,35.35176452
938.4,41.7363236
938.6,50.01703637
938.8,48.5728954
939,45.6725763
939.2,42.59422315
939.4,42.72134779
939.6,43.72364399
939.8,40.0643179
940,55.15291301
940.2,64.11906118
940.4,55.83406468
940.6,41.30402757
940.8,42.28522249
941,44.45431321
941.2,39.09643992
941.2173913,36
941.4,39.57680664
941.5652174,36
941.6,39.93116176
941.8,50.96086625
942,61.83057544
942.2,55.06165886
942.4,42.20330211
942.6,38.18566411
942.8,36.89113511
943,40.48324397
943.2,41.20276095
943.4,40.90506532
943.6,45.81040022
943.8,43.38427775
944,37.08220413
944.2,30.49744908
944.4,32.8452661
944.6,38.06330158
944.8,45.44427032
945,51.58232593
945.2,50.90010722
945.4,45.3101474
945.6,48.78336039
945.8,39.67409894
946,32.33042564
946.2,37.63906935
946.4,40.28029927
946.6,33.14012672
946.8,36.30996827
947,39.54974386
947.2,44.08891278
947.4,48.17588716
947.6,46.36522561
947.8,36.51281678
948,36.92867846
948.2,37.11903179
948.4,35.5801451
948.6,35.36484589
948.8,31.48348088
949,30.38297659
949.2,41.03289977
949.4,47.62108114
949.6,41.88210423
949.8,32.94301858
950,31.7059358
950.2,32.53186918
950.4,37.17747311
950.6,41.13569354
950.8,48.1083073
951,56.24704286
951.2,50.39124201
951.4,41.01061811
951.6,39.18150893
951.8,38.25097325
952,32.27000916
952.2,32.95894943
952.4,35.85365942
952.6,39.91996212
952.8,37.34434744
953,35.59458904
953.2,41.94213635
953.4,45.30090386
953.6,38.3210149
953.8,41.61504898
954,43.32128792
954.2,33.14782655
954.4,32.87849251
954.4347826,28
954.6,33.6061067
954.8,32.80746824
955,39.33102582
955.2,41.43751415
955.4,46.9055603
955.6,42.07569903
955.8,32.07026238
956,37.05101807
956.2,49.79344211
956.4,43.650789
956.6,37.82551464
956.8,38.9975063
957,38.27531473
957.2,34.39365672
957.4,34.47370654
957.6,34.25876236
957.8,34.97791225
958,40.5564116
958.2,48.38080234
958.4,42.77509136
958.6,40.56853423
958.8,49.58189539
959,49.87978751
959.2,40.23207734
959.4,45.27558444
959.6,45.39718112
959.8,41.17354143
960,41.30136685
960.2,39.44194017
960.4,40.8805307
960.6,49.40835995
960.8,47.78424797
961,45.88446623
961.2,44.05678469
961.4,42.05777554
961.6,45.54690172
961.8,46.41787338
962,43.49614704
962.0869565,36
962.2,40.31467593
962.4,39.8107884
962.6,38.92872761
962.7826087,28
962.8,32.59520033
963,40.82122771
963.2,44.10504249
963.4,36.63043821
963.6,38.95347779
963.8,43.29432078
964,46.86914941
964.2,46.52026193
964.4,44.57265939
964.6,46.18183671
964.8,43.24780657
965,41.34303594
965.2,40.49136206
965.4,41.26152763
965.6,35.34304523
965.8,35.44750353
966,39.93698035
966.2,40.03987065
966.4,34.18113435
966.6,38.50611695
966.8,43.2039937
967,40.24802691
967.2,38.74634718
967.4,44.48321706
967.6,42.07409746
967.8,29.58401999
968,26
968,32.44471892
968.2,47.77317134
968.4,47.99048296
968.6,37.67070478
968.8,47.3441175
969,49.16181477
969.2,37.68750349
969.2173913,30
969.4,36.294413
969.6,50.89054047
969.8,52.21601054
970,45.5392611
970.2,45.44409105
970.4,44.63801646
970.6,43.51369649
970.8,40.15109854
971,40.08389
971.2,34.9248859
971.4,31.7195227
971.6,28.87729621
971.8,30.34874444
972,33.05401345
972.2,42.13861368
972.4,38.06394955
972.6,37.58346661
972.8,33.6128603
973,32.12566229
973.2,35.98436031
973.4,43.0388865
973.6,41.0737389
973.8,38.57747014
974,36.50966995
974.2,35.04361816
974.4,31.75864997
974.6,30.93768849
974.8,33.6543209
975,37.24875639
975.2,35.35582715
975.4,36.26862211
975.6,39.27688478
975.8,45.07286388
976,44.14343011
976.2,39.47893133
976.4,41.65065802
976.6,47.70947977
976.8,42.38985841
977,41.98389312
977.2,45.48438083
977.4,40.64801838
977.6,33.3556147
977.8,41.62608514
978,48.96487805
978.2,44.47972469
978.4,37.82251617
978.6,34.59075329
978.8,33.21687224
979,33.41505894
