"Hole"	"Core"	"Section"	"Offset [cm]"	"m CSF-A"	"K [wt.%]"	"U [mg/kg]"	"Th [mg/kg]"	"GRA bulk density [g/cm^3]"
"U1447A"	22	5	30	198.47	1.402	1.7668	5.2608	1.7492
"U1447A"	22	5	41	198.58	1.231	1.7157	3.9059	1.7069
"U1447A"	22	5	50	198.67	1.106	1.8087	4.9341	1.5846
"U1447A"	22	5	61	198.78	1.6644	2.1013	3.6578	1.6315
"U1447A"	22	5	70	198.87	1.543	1.7611	3.7052	1.7331
"U1447A"	22	5	81	198.98	1.3134	1.7079	5.5742	1.7367
"U1447A"	22	5	90	199.07	1.2049	1.7703	5.8865	1.7162
"U1447A"	22	5	101	199.18	1.3535	1.6432	4.5343	1.6753
"U1447A"	22	5	110	199.27	1.6265	1.7151	4.8834	1.7139
"U1447A"	22	5	121	199.38	1.5259	1.7802	4.4516	1.6964
"U1447A"	22	5	130	199.47	1.595	2.0784	4.0968	1.6072
"U1447A"	22	6	1	199.59	1.3714	1.3634	4.4222	1.6938
"U1447A"	22	6	10	199.68	1.3986	1.9193	4.6299	1.6464
"U1447A"	22	6	21	199.79	1.5541	1.95	3.8364	1.6738
"U1447A"	22	6	30	199.88	1.4118	2.0761	3.337	1.608
"U1447A"	22	6	41	199.99	1.2781	2.007	4.3272	1.3177
"U1447A"	22	6	50	200.08	1.1838	2.3537	4.4141	1.4589
"U1447A"	22	6	61	200.19	1.3033	2.0323	4.0339	1.6661
"U1447A"	22	6	70	200.28	1.3752	1.7627	5.7556	1.4427
"U1447A"	22	6	81	200.39	1.0292	1.6697	3.2211	1.4975
"U1447A"	22	6	90	200.48	0.9594	1.8855	4.3416	1.4055
"U1447A"	22	6	101	200.59	1.2695	3.2336	3.4603	1.4113
"U1447A"	22	6	110	200.68	1.2292	3.7423	1.8605	1.3048
"U1447A"	22	6	121	200.79	0.98547	2.6994	1.4834	1.4986
"U1447A"	22	6	130	200.88	0.7707	2.8501	0.98646	1.4691
"U1447A"	22	7	1	201	0.85771	2.4578	1.6134	1.6452
"U1447A"	22	7	10	201.09	1.3361	2.0678	2.9849	1.7088
"U1447A"	22	7	21	201.2	1.0445	2.7127	2.2651	1.7057
"U1447A"	22	7	30	201.29	1.0564	1.9436	2.5768	1.6963
"U1447A"	22	7	41	201.4	1.0727	1.9891	4.3648	1.717
"U1447A"	22	7	50	201.49	1.0758	1.7146	4.0674	1.7188
"U1447A"	22	7	61	201.6	1.0514	1.6057	2.6127	1.6597
"U1447A"	22	7	70	201.69	0.87596	1.5317	2.3694	1.4389
"U1447A"	22	7	81	201.8	0.74075	1.6325	2.1913	1.4841
"U1447A"	22	7	90	201.89	0.62547	1.5352	1.5932	1.4987
"U1447A"	22	7	101	202	0.7402	1.8923	2.2203	1.5014
"U1447A"	23	1	1	202.01	0.46142	1.7864	0.26402	1.3772
"U1447A"	22	7	110	202.09	0.81588	1.5837	1.6302	1.4099
"U1447A"	23	1	10	202.1	0.40681	1.6235	0.26542	1.3999
"U1447A"	22	7	121	202.2	0.61515	2.04	0.46791	1.0439
"U1447A"	23	1	21	202.21	0.42492	1.5699	0.68126	1.5002
"U1447A"	23	1	30	202.3	0.53527	2.0956	0.85585	1.455
"U1447A"	23	1	41	202.41	0.59464	1.8439	1.3519	1.5662
"U1447A"	23	1	50	202.5	0.85336	1.6897	2.1196	1.6722
"U1447A"	23	1	61	202.61	0.91785	1.1875	2.25	1.8156
"U1447A"	23	1	70	202.7	0.95189	1.1922	2.4552	1.8486
"U1447A"	23	1	81	202.81	0.85014	1.2303	2.4621	1.8431
"U1447A"	23	1	90	202.9	0.67794	1.4952	2.0216	1.7465
"U1447A"	23	1	101	203.01	0.71828	1.7659	1.7995	1.7089
"U1447A"	23	1	110	203.1	0.80838	1.8906	1.8876	1.7651
"U1447A"	23	1	121	203.21	0.64922	0.81109	1.3295	1.346
"U1447A"	23	1	130	203.3	0.46746	1.8586	0.0039068	1.0936
"U1447A"	23	2	1	203.41	0.44842	1.0191	1.8895	1.6742
"U1447A"	23	2	10	203.5	0.54425	1.4904	0.52162	1.6189
"U1447A"	23	2	21	203.61	0.52567	1.3469	1.3031	1.6566
"U1447A"	23	2	30	203.7	0.52687	1.2714	1.5538	1.7159
"U1447A"	23	2	41	203.81	0.63377	1.4282	1.6669	1.7665
"U1447A"	23	2	50	203.9	0.49837	1.3869	2.6114	1.8324
"U1447A"	23	2	61	204.01	0.6578	1.2668	1.1375	1.9363
"U1447A"	23	2	70	204.1	0.39771	1.4723	0.68168	1.8713
"U1447A"	23	2	81	204.21	0.49238	1.3774	1.0045	1.8153
"U1447A"	23	2	90	204.3	0.52868	1.1727	1.6781	1.7634
"U1447A"	23	2	101	204.41	0.65193	1.2023	2.1266	1.6609
"U1447A"	23	2	110	204.5	0.681	1.7865	1.9679	1.637
"U1447A"	23	3	1	204.57	0.89193	1.0839	2.2574	1.8523
"U1447A"	23	3	10	204.66	0.88054	0.93765	3.4834	1.8263
"U1447A"	23	3	21	204.77	0.89674	1.4289	1.8089	1.8217
"U1447A"	23	3	30	204.86	0.92995	1.6313	2.1511	1.7679
"U1447A"	23	3	41	204.97	0.90541	1.8281	2.1526	1.6241
"U1447A"	23	3	50	205.06	0.74445	1.5946	2.0841	1.5683
"U1447A"	23	3	61	205.17	0.77082	2	1.2298	1.5869
"U1447A"	23	3	70	205.26	0.66583	1.3347	1.7071	1.5559
"U1447A"	23	3	81	205.37	0.61789	1.4066	0.56927	1.4466
"U1447A"	23	3	90	205.46	0.60442	1.6447	1.1974	1.5169
"U1447A"	23	3	101	205.57	0.6365	2.8868	0.71963	1.5809
"U1447A"	23	3	110	205.66	0.57223	2.4657	1.4327	1.6042
"U1447A"	23	3	121	205.77	0.69565	1.7086	1.8125	1.6432
"U1447A"	23	3	130	205.86	0.56586	0.97424	1.7623	1.7171
"U1447A"	23	4	1	205.87	0.65616	1.9827	1.5297	1.7352
"U1447A"	23	4	10	205.96	0.84388	1.8491	2.5406	1.7595
"U1447A"	23	4	21	206.07	1.1714	2.1198	2.4717	1.7931
"U1447A"	23	4	30	206.16	0.9003	1.5721	1.4165	1.7819
"U1447A"	23	4	41	206.27	0.71482	2.1177	1.8042	1.7085
"U1447A"	23	4	50	206.36	0.58448	2.5577	0.71645	1.6756
"U1447A"	23	4	61	206.47	0.71138	2.4104	1.1455	1.7038
"U1447A"	23	4	70	206.56	0.63508	1.913	0.95587	1.7284
"U1447A"	23	4	81	206.67	0.6351	1.9786	2.3131	1.7148
"U1447A"	23	4	90	206.76	1.0021	1.639	2.3639	1.7353
"U1447A"	23	4	101	206.87	1.0769	1.7791	2.5753	1.7459
"U1447A"	23	4	110	206.96	1.0559	1.8027	3.4967	1.7286
"U1447A"	23	4	121	207.07	1.117	2.2801	2.5048	1.7003
"U1447A"	23	4	130	207.16	0.89969	1.7705	3.1656	1.6864
"U1447A"	23	4	141	207.27	0.83628	1.4054	2.8779	1.7491
"U1447A"	23	5	1	207.28	1.0054	1.5766	4.0209	1.7996
"U1447A"	23	5	10	207.37	1.4418	1.9506	3.7859	1.7636
"U1447A"	23	5	21	207.48	1.4574	1.7672	4.8274	1.6834
"U1447A"	23	5	30	207.57	1.4735	1.9759	3.0922	1.4595
"U1447A"	23	5	41	207.68	1.2212	1.921	5.6515	1.5456
"U1447A"	23	5	50	207.77	1.1713	1.9866	2.6031	1.6264
"U1447A"	23	5	61	207.88	1.0621	2.0158	3.1481	1.6166
"U1447A"	23	5	70	207.97	1.3078	1.6691	3.0363	1.7015
"U1447A"	23	5	81	208.08	1.3083	1.8027	4.2951	1.6885
"U1447A"	23	5	90	208.17	1.23	1.2576	3.2416	1.7061
"U1447A"	23	5	101	208.28	1.3207	2.1621	3.5717	1.6205
"U1447A"	23	5	110	208.37	1.1734	1.6465	3.0632	1.678
"U1447A"	23	5	121	208.48	1.0199	1.2557	2.6847	1.7908
"U1447A"	23	5	130	208.57	1.1821	1.5745	3.5598	1.7494
"U1447A"	23	5	141	208.68	1.0618	1.3593	5.5797	1.7386
"U1447A"	23	6	1	208.69	0.96608	1.2958	1.9955	1.8404
"U1447A"	23	6	10	208.78	1.2439	1.587	4.114	1.8146
"U1447A"	23	6	21	208.89	1.5352	1.9471	4.372	1.7612
"U1447A"	23	6	30	208.98	1.3812	1.7819	3.5854	1.7343
"U1447A"	23	6	41	209.09	1.1404	1.8277	3.6828	1.7354
"U1447A"	23	6	50	209.18	1.0401	1.2344	2.6359	1.7631
"U1447A"	23	6	61	209.29	1.0572	1.5111	3.2216	1.7355
"U1447A"	23	6	70	209.38	1.2224	1.7768	3.3529	1.7654
"U1447A"	23	6	81	209.49	1.0449	1.2238	3.0147	1.7896
"U1447A"	23	6	90	209.58	1.079	1.5908	3.573	1.7878
"U1447A"	23	6	101	209.69	1.2564	1.6847	3.1327	1.7651
"U1447A"	23	6	110	209.78	1.3078	2.0523	3.6646	1.7551
"U1447A"	23	6	121	209.89	1.322	1.4281	1.7236	1.7545
"U1447A"	23	6	130	209.98	1.1681	1.4905	3.9565	1.7237
"U1447A"	23	6	141	210.09	0.96933	1.5748	3.3928	1.7416
"U1447A"	23	7	1	210.1	1.3929	1.9167	5.6619	1.6376
"U1447A"	23	7	10	210.19	1.4683	1.5983	4.1709	1.7142
"U1447A"	23	7	21	210.3	1.4931	1.9236	4.0493	1.7612
"U1447A"	23	7	30	210.39	1.4116	2.075	3.5995	1.6486
"U1447A"	23	7	41	210.5	1.2826	2.809	5.206	1.6779
"U1447A"	23	7	50	210.59	0.98856	2.1033	3.2531	1.7676
"U1447A"	23	7	61	210.7	1.2968	2.4654	4.0346	1.6658
"U1447A"	23	7	70	210.79	1.4605	1.7909	3.5483	1.5934
"U1447A"	23	7	81	210.9	1.887	2.9779	5.9016	1.1514
"U1447A"	23	8	1	211.01	1.2445	0.69063	3.5745	1.5971
"U1447A"	23	8	10	211.1	1.4716	1.7563	3.3029	1.6397
"U1447A"	23	8	21	211.21	1.589	2.0657	3.2301	1.68
"U1447A"	23	8	30	211.3	1.1735	2.0323	3.2267	1.6629
"U1447A"	23	8	41	211.41	1.0199	2.1797	1.7941	1.6413
"U1447A"	23	8	50	211.5	0.99413	2.0298	1.9096	1.7117
"U1447A"	24	1	1	211.51	1.1677	1.1744	2.6442	1.7739
"U1447A"	24	1	10	211.6	1.1864	1.7828	3.2739	1.7987
"U1447A"	23	8	61	211.61	0.91848	1.6592	2.8481	1.6115
"U1447A"	23	8	70	211.7	0.60285	1.2691	0.32553	1.4686
"U1447A"	24	1	21	211.71	1.2922	1.5785	3.3194	1.8061
"U1447A"	24	1	30	211.8	1.1823	1.438	3.9019	1.7757
"U1447A"	24	1	41	211.91	0.97678	1.6479	3.1047	1.7033
"U1447A"	24	1	50	212	0.99013	1.3762	3.8843	1.7288
"U1447A"	24	1	61	212.11	0.94148	1.8598	1.9734	1.7521
"U1447A"	24	1	70	212.2	0.60561	1.8789	2.089	1.6921
"U1447A"	24	1	81	212.31	0.74019	1.9184	2.6258	1.7281
"U1447A"	24	1	90	212.4	0.91284	1.4739	2.0431	1.798
"U1447A"	24	1	101	212.51	1.061	1.6725	3.355	1.7251
"U1447A"	24	1	110	212.6	1.1823	1.3376	3.7103	1.7683
"U1447A"	24	1	121	212.71	1.2564	1.6887	4.3763	1.7883
"U1447A"	24	1	130	212.8	1.3453	1.6605	2.8865	1.7981
"U1447A"	24	1	141	212.91	0.91103	1.0546	2.3218	1.7912
"U1447A"	24	2	1	212.91	1.0521	1.3232	2.9335	1.8593
"U1447A"	24	2	10	213	1.0636	1.4467	3.2191	1.8293
"U1447A"	24	2	21	213.11	1.1735	1.3558	2.7439	1.6152
"U1447A"	24	2	30	213.2	1.1059	1.2672	4.2629	1.5587
"U1447A"	24	2	41	213.31	1.075	1.2257	3.8534	1.6944
"U1447A"	24	2	50	213.4	1.1248	1.4639	3.3953	1.653
"U1447A"	24	2	61	213.51	1.2921	1.661	3.8646	1.7066
"U1447A"	24	2	70	213.6	1.1226	1.7913	3.3539	1.7275
"U1447A"	24	2	81	213.71	1.1654	1.6042	4.8582	1.728
"U1447A"	24	2	90	213.8	1.3103	1.5698	3.8678	1.7623
"U1447A"	24	2	101	213.91	1.3126	1.8916	3.9725	1.7822
"U1447A"	24	2	110	214	1.3341	1.5003	4.405	1.7827
"U1447A"	24	2	121	214.11	1.2004	1.3573	2.8504	1.7829
"U1447A"	24	2	130	214.2	0.9972	1.5844	2.7976	1.8037
"U1447A"	24	2	141	214.31	0.88693	1.2031	4.1768	1.798
"U1447A"	24	3	1	214.32	1.1808	0.73901	4.3061	1.7986
"U1447A"	24	3	10	214.41	1.233	1.0848	4.2493	1.7939
"U1447A"	24	3	21	214.52	1.468	1.5751	4.9542	1.7837
"U1447A"	24	3	30	214.61	1.3692	1.7526	5.7061	1.787
"U1447A"	24	3	41	214.72	1.2504	2.0852	3.6805	1.774
"U1447A"	24	3	50	214.81	1.2815	1.7349	4.9009	1.7922
"U1447A"	24	3	61	214.92	1.5478	1.9891	3.2299	1.8088
"U1447A"	24	3	70	215.01	1.3989	2.0071	4.6953	1.7953
"U1447A"	24	3	81	215.12	1.2191	2.1043	3.6764	1.7783
"U1447A"	24	3	90	215.21	1.1525	1.9775	3.9278	1.7718
"U1447A"	24	3	101	215.32	1.5241	2.9204	4.2081	1.7745
"U1447A"	24	3	110	215.41	1.6476	2.4699	4.6023	1.7624
"U1447A"	24	3	121	215.52	2.0242	2.7528	5.9348	1.6885
"U1447A"	24	3	130	215.61	2.1428	3.6001	6.8226	1.6368
"U1447A"	24	3	141	215.72	1.7205	3.6585	6.5032	1.4263
"U1447A"	24	4	1	215.75	2.0116	3.4497	9.6651	1.6967
"U1447A"	24	4	10	215.84	2.2361	3.4415	7.8609	1.6916
"U1447A"	24	4	21	215.95	1.7374	2.7132	7.1266	1.5988
"U1447A"	24	4	30	216.04	1.57	2.4108	6.4705	1.6417
"U1447A"	24	4	41	216.15	1.4396	1.9256	4.0592	1.7104
"U1447A"	24	4	50	216.24	1.1561	2.1693	4.1399	1.7886
"U1447A"	24	4	61	216.35	1.3703	2.077	3.7323	1.8343
"U1447A"	24	4	70	216.44	1.2808	1.6486	4.0786	1.8513
"U1447A"	24	4	81	216.55	1.1457	1.7815	4.2809	1.8609
"U1447A"	24	4	90	216.64	1.1698	1.33	3.7687	1.8466
"U1447A"	24	4	101	216.75	1.2798	1.7708	2.9828	1.8538
"U1447A"	24	4	110	216.84	1.2491	1.8116	3.2813	1.842
"U1447A"	24	4	121	216.95	1.4701	1.3158	3.7244	1.8066
"U1447A"	24	4	130	217.04	1.4764	1.6516	3.1027	1.7603
"U1447A"	24	4	141	217.15	1.6831	2.9769	5.2346	1.1971
"U1447A"	24	5	1	217.19	1.0183	1.3791	0.75153	1.8385
"U1447A"	24	5	10	217.28	1.1503	1.8634	2.7142	1.8212
"U1447A"	24	5	21	217.39	1.1546	1.8447	2.5997	1.8142
"U1447A"	24	5	30	217.48	1.2965	1.6318	3.4507	1.8432
"U1447A"	24	5	41	217.59	1.2049	1.8602	3.7371	1.8578
"U1447A"	24	5	50	217.68	1.1853	1.9025	3.5601	1.8476
"U1447A"	24	5	61	217.79	1.4018	1.4506	4.6146	1.8372
"U1447A"	24	5	70	217.88	1.5026	1.5598	3.7335	1.8207
"U1447A"	24	5	81	217.99	1.4393	1.7135	4.1902	1.7989
"U1447A"	24	5	90	218.08	1.2559	2.0046	3.9326	1.806
"U1447A"	24	5	101	218.19	1.4656	1.8601	4.247	1.7886
"U1447A"	24	5	110	218.28	1.4048	1.8503	3.9771	1.7796
"U1447A"	24	5	121	218.39	1.4988	1.5833	3.5649	1.772
"U1447A"	24	5	130	218.48	1.5071	1.3624	4.8113	1.7
"U1447A"	24	5	141	218.59	1.7744	1.5906	5.6396	1.3118
"U1447A"	24	6	1	218.65	1.8138	1.9366	4.9487	1.1536
"U1447A"	24	6	10	218.74	1.6668	1.3073	5.4687	1.5957
"U1447A"	24	6	21	218.85	1.7997	1.8313	4.0467	1.6921
"U1447A"	24	6	30	218.94	1.6161	1.5709	5.3994	1.7569
"U1447A"	24	6	41	219.05	1.4444	1.9878	4.5471	1.7998
"U1447A"	24	6	50	219.14	1.4552	1.9727	4.7427	1.8229
"U1447A"	24	6	61	219.25	2.1172	2.3694	7.3339	1.4469
"U1447A"	24	6	70	219.34	3.7886	4.1201	11.641	0.86429
"U1447A"	24	6	81	219.45	1.727	2.0988	5.405	1.5796
"U1447A"	24	6	90	219.54	1.5133	2.0114	4.7107	1.7806
"U1447A"	24	6	101	219.65	1.4286	2.4545	4.0953	1.8233
"U1447A"	24	6	110	219.74	1.5631	2.3829	4.4143	1.8082
"U1447A"	24	6	121	219.85	1.6278	1.9993	5.3076	1.8105
"U1447A"	24	6	130	219.94	1.8265	1.9456	6.461	1.606
"U1447A"	24	6	141	220.05	2.5208	4.0459	6.6067	0.98269
"U1447A"	24	7	1	220.11	1.1588	1.4374	3.1907	1.869
"U1447A"	24	7	10	220.2	1.383	2.2381	3.5639	1.8292
"U1447A"	24	7	21	220.31	1.4332	2.115	4.1606	1.6799
"U1447A"	24	7	30	220.4	1.7329	2.109	4.0578	1.6024
"U1447A"	24	7	41	220.51	1.7499	2.7614	5.7005	1.6775
"U1447A"	24	7	50	220.6	1.4257	2.1157	5.4692	1.7572
"U1447A"	24	7	61	220.71	1.6329	2.0414	4.3318	1.7833
"U1447A"	24	7	70	220.8	1.6125	2.2256	4.8478	1.7906
"U1447A"	24	7	81	220.91	1.419	2.3	5.7886	1.8317
"U1447A"	24	7	90	221	1.0767	1.812	4.1485	1.8215
"U1447A"	25	1	1	221.01	0.85095	1.3885	3.3898	1.609
"U1447A"	25	1	10	221.1	1.1606	2.19	4.4872	1.6988
"U1447A"	25	1	21	221.21	0.91333	2.2098	2.7941	1.7388
"U1447A"	25	1	30	221.3	1.1786	2.1587	1.7795	1.7378
"U1447A"	25	1	41	221.41	1.4269	2.0972	3.8864	1.8219
"U1447A"	25	1	50	221.5	1.0902	1.9818	2.1292	1.7941
"U1447A"	25	1	61	221.61	1.5956	2.2408	6.2105	0.98112
"U1447A"	25	1	70	221.7	1.5285	1.8358	3.7413	1.2467
"U1447A"	25	1	81	221.81	1.1389	1.6316	3.1249	1.8179
"U1447A"	25	1	90	221.9	1.08	1.6693	3.1555	1.8433
"U1447A"	25	1	101	222.01	1.133	2.0645	4.3737	1.8254
"U1447A"	25	1	110	222.1	1.1105	2.164	2.3175	1.8278
"U1447A"	25	1	121	222.21	0.94136	1.9416	1.9838	1.7319
"U1447A"	25	1	130	222.3	1.1349	1.4481	2.3399	1.7871
"U1447A"	25	1	141	222.41	0.80548	1.5048	3.0368	1.8813
"U1447A"	25	2	1	222.43	1.2938	1.6419	3.5566	1.8198
"U1447A"	25	2	10	222.52	1.3435	1.463	3.8359	1.6174
"U1447A"	25	2	21	222.63	1.7095	2.076	3.5205	0.89569
"U1447A"	25	2	30	222.72	1.4146	1.338	3.4675	1.3836
"U1447A"	25	2	41	222.83	0.90309	1.666	2.6163	1.7578
"U1447A"	25	2	50	222.92	0.92154	1.4447	2.8099	1.703
"U1447A"	25	2	61	223.03	1.3434	1.7381	2.471	1.704
"U1447A"	25	2	70	223.12	1.1958	2.2069	2.9171	1.5559
"U1447A"	25	2	81	223.23	1.0405	1.4159	2.6103	1.6837
"U1447A"	25	2	90	223.32	1.1205	1.408	3.3116	1.7995
"U1447A"	25	2	101	223.43	1.2153	1.7359	2.4791	1.8657
"U1447A"	25	2	110	223.52	1.2227	2.1514	3.8071	1.8591
"U1447A"	25	2	121	223.63	1.2545	1.5008	4.615	1.7552
"U1447A"	25	2	130	223.72	1.2104	1.5234	3.5485	1.7363
"U1447A"	25	2	141	223.83	0.98744	0.93719	2.364	1.7442
"U1447A"	25	3	1	223.89	0.97448	0.99374	2.2872	1.7169
"U1447A"	25	3	10	223.98	1.5309	1.688	3.8567	1.5678
"U1447A"	25	3	21	224.09	1.3986	1.7143	5.4524	1.5425
"U1447A"	25	3	30	224.18	1.2493	1.3153	3.7771	1.7216
"U1447A"	25	3	41	224.29	1.1543	1.3679	3.6576	1.7851
"U1447A"	25	3	50	224.38	1.1198	1.8163	3.3455	1.8012
"U1447A"	25	3	61	224.49	1.1435	1.9669	3.552	1.7861
"U1447A"	25	3	70	224.58	1.1017	1.3925	3.7853	1.7958
"U1447A"	25	3	81	224.69	1.0334	1.7765	2.7701	1.8444
"U1447A"	25	3	90	224.78	1.0723	1.7138	1.8634	1.8181
"U1447A"	25	3	101	224.89	1.2103	1.8315	2.1774	1.7683
"U1447A"	25	3	110	224.98	1.3418	2.621	2.525	1.6776
"U1447A"	25	3	121	225.09	1.3805	2.0523	4.0861	1.6802
"U1447A"	25	3	130	225.18	1.1562	1.9383	3.3582	1.8106
"U1447A"	25	3	141	225.29	0.88293	1.2777	2.1934	1.859
"U1447A"	25	4	1	225.31	1.2288	2.2088	4.1532	1.8648
"U1447A"	25	4	10	225.4	1.0376	2.5575	2.408	1.8564
"U1447A"	25	4	21	225.51	1.0372	3.2523	2.6746	1.8165
"U1447A"	25	4	30	225.6	1.2964	2.6266	3.4921	1.8214
"U1447A"	25	4	41	225.71	1.2555	2.8053	4.0856	1.8681
"U1447A"	25	4	50	225.8	1.0118	2.2098	4.5301	1.8476
"U1447A"	25	4	61	225.91	1.1515	2.3996	2.1787	1.8175
"U1447A"	25	4	70	226	0.90649	2.5293	1.5238	1.7432
"U1447A"	25	4	81	226.11	0.76223	2.3082	2.6407	1.7725
"U1447A"	25	4	90	226.2	1.1251	2.0535	3.1965	1.8196
"U1447A"	25	4	101	226.31	1.2445	2.2996	3.0201	1.8309
"U1447A"	25	4	110	226.4	1.0282	1.8384	3.3746	1.7911
"U1447A"	25	4	121	226.51	1.1879	1.4129	2.7884	1.7734
"U1447A"	25	4	130	226.6	1.0932	1.6513	3.7949	1.7342
"U1447A"	25	4	141	226.71	1.557	1.3614	5.0844	1.1543
"U1447A"	25	5	1	226.76	1.0852	1.1392	2.4652	1.6962
"U1447A"	25	5	10	226.85	1.1678	1.8719	4.3643	1.6382
"U1447A"	25	5	21	226.96	1.271	2.059	2.7765	1.5451
"U1447A"	25	5	30	227.05	1.2266	1.9827	4.1151	1.6837
"U1447A"	25	5	41	227.16	1.283	1.9988	4.0156	1.729
"U1447A"	25	5	50	227.25	1.3293	1.9831	4.6745	1.7315
"U1447A"	25	5	61	227.36	1.3018	1.5081	4.0165	1.767
"U1447A"	25	5	70	227.45	1.3302	2.4726	3.6	1.7488
"U1447A"	25	5	81	227.56	1.2948	1.8996	4.3499	1.7657
"U1447A"	25	5	90	227.65	1.3316	1.8254	5.3983	1.792
"U1447A"	25	5	101	227.76	1.4657	2.0308	4.7917	1.747
"U1447A"	25	5	110	227.85	1.567	1.4982	4.085	1.6377
"U1447A"	25	5	121	227.96	1.9291	1.8919	5.8253	1.4377
"U1447A"	25	5	130	228.05	1.5562	1.7631	3.5139	1.6573
"U1447A"	25	5	141	228.16	1.4961	1.6068	3.7943	1.7076
"U1447A"	25	6	1	228.23	1.195	1.9123	3.6781	1.7597
"U1447A"	25	6	10	228.32	1.4207	1.3836	4.8394	1.5752
"U1447A"	25	6	21	228.43	1.4429	1.4227	4.2338	1.6845
"U1447A"	25	6	30	228.52	1.605	1.5306	4.0608	1.7762
"U1447A"	25	6	41	228.63	1.3619	2.204	5.0644	1.752
"U1447A"	25	6	50	228.72	1.5459	1.8939	6.2838	1.7488
"U1447A"	25	6	61	228.83	1.6412	2.3417	4.2616	1.7537
"U1447A"	25	6	70	228.92	1.5598	2.0131	4.7794	1.79
"U1447A"	25	6	81	229.03	1.4983	1.8921	5.3804	1.7727
"U1447A"	25	6	90	229.12	1.5757	1.8136	5.808	1.7394
"U1447A"	25	6	101	229.23	1.8892	2.5189	4.6124	1.6189
"U1447A"	25	6	110	229.32	2.6657	4.0267	8.885	0.92744
"U1447A"	25	6	121	229.43	1.9303	2.2717	5.9837	1.2162
"U1447A"	25	6	130	229.52	1.7981	1.8164	3.9731	1.5674
"U1447A"	25	6	141	229.63	1.0875	1.5127	2.2003	1.625
"U1447A"	26	1	1	230.51	1.1688	1.1528	2.2798	1.6109
"U1447A"	26	1	10	230.6	1.3726	1.3606	5.3803	1.7391
"U1447A"	26	1	21	230.71	1.3996	1.4733	3.4175	1.8789
"U1447A"	26	1	30	230.8	1.2431	1.305	4.1631	1.7667
"U1447A"	26	1	41	230.91	1.3617	2.5292	3.3987	1.1098
"U1447A"	26	1	50	231	0.86039	1.8022	3.9799	1.4102
"U1447A"	26	1	61	231.11	1.2289	1.8262	2.7112	1.8308
"U1447A"	26	1	70	231.2	1.231	1.5438	3.627	1.8396
"U1447A"	26	1	81	231.31	1.1501	1.5636	4.5278	1.8226
"U1447A"	26	1	90	231.4	1.1093	1.6212	4.6883	1.8501
"U1447A"	26	1	101	231.51	1.181	1.4741	3.2021	1.8075
"U1447A"	26	1	110	231.6	1.2099	2.0036	3.8377	1.7096
"U1447A"	26	1	121	231.71	1.3125	1.609	3.0064	1.6904
"U1447A"	26	1	130	231.8	1.4048	2.0412	4.7855	1.7348
"U1447A"	26	1	141	231.91	1.235	1.505	2.8611	1.7594
"U1447A"	26	2	1	231.92	1.5229	2.1186	3.232	1.7663
"U1447A"	26	2	10	232.01	1.5383	1.9908	4.1841	1.8218
"U1447A"	26	2	21	232.12	1.3973	1.3894	4.5545	1.7842
"U1447A"	26	2	30	232.21	1.5848	1.6223	4.9274	1.7522
"U1447A"	26	2	41	232.32	1.3213	1.6764	5.7103	1.7712
"U1447A"	26	2	50	232.41	1.2887	1.9124	6.1935	1.7743
"U1447A"	26	2	61	232.52	1.5764	1.4681	3.3568	1.8152
"U1447A"	26	2	70	232.61	1.6793	1.738	4.943	1.7561
"U1447A"	26	2	81	232.72	1.4978	1.451	4.323	1.7767
"U1447A"	26	2	90	232.81	1.2841	1.6895	5.1411	1.7983
"U1447A"	26	2	101	232.92	1.5342	2.1206	4.7832	1.7772
"U1447A"	26	2	110	233.01	1.4117	2.1457	3.7839	1.8022
"U1447A"	26	2	121	233.12	1.4605	2.0408	2.7989	1.6687
"U1447A"	26	2	130	233.21	1.5964	2.6658	4.4623	1.7276
"U1447A"	26	2	141	233.32	1.3363	0.94678	2.6422	1.7948
"U1447A"	26	3	1	233.33	1.182	1.3898	2.9373	1.7702
"U1447A"	26	3	10	233.42	1.4401	1.8315	4.4055	1.8018
"U1447A"	26	3	21	233.53	1.2593	1.739	4.4617	1.8532
"U1447A"	26	3	30	233.62	1.4815	1.5355	4.4871	1.7974
"U1447A"	26	3	41	233.73	1.3329	2.2129	4.8577	1.855
"U1447A"	26	3	50	233.82	1.1704	1.3427	4.349	1.8928
"U1447A"	26	3	61	233.93	1.3985	1.7734	4.6821	1.8375
"U1447A"	26	3	70	234.02	1.5532	1.6437	4.1729	1.7794
"U1447A"	26	3	81	234.13	1.4801	1.6317	5.9528	1.7702
"U1447A"	26	3	90	234.22	1.3453	1.4866	4.4156	1.8349
"U1447A"	26	3	101	234.33	1.4652	1.5991	3.7806	1.8043
"U1447A"	26	3	110	234.42	1.6065	1.974	4.6744	1.7352
"U1447A"	26	3	121	234.53	1.3849	1.4943	3.4909	1.8488
"U1447A"	26	3	130	234.62	1.0515	0.97925	3.0973	1.8617
"U1447A"	26	3	141	234.73	1.0026	1.3571	2.9237	1.7785
"U1447A"	26	4	1	234.74	0.69508	1.2489	1.9107	1.7888
"U1447A"	26	4	10	234.83	0.70193	1.5764	2.2475	1.7084
"U1447A"	26	4	21	234.94	0.85971	2.004	1.6743	1.6287
"U1447A"	26	4	30	235.03	1.234	2.1632	2.7143	1.7151
"U1447A"	26	4	41	235.14	1.3606	1.6216	4.6077	1.806
