Time_Ma,d13C,d18O
63.55091,1.01,0.15
63.557673,0.975,0.16
63.566692,0.942,0.12
63.573455,1.077,0.21
63.580219,0.968,0.13
63.586982,0.728,0.02
63.589237,0.888,0.1
63.602764,0.756,0.01
63.607273,0.666,-0.04
63.629819,0.79,-0.08
63.636583,0.948,0
63.638837,0.985,-0.09
63.654619,1.025,0.05
63.663637,1.01,0.05
63.668146,1.049,0.11
63.67491,1.069,0.04
63.681674,0.862,0
63.690692,0.861,0.07
63.695201,1.077,0.25
63.701965,0.874,0.04
63.708728,0.948,0.07
63.717746,0.868,0.05
63.720001,0.989,0.1
63.726433,0.917,-0.05
63.735008,0.987,0
63.74144,1.147,0.26
63.747872,1.058,0.17
63.754304,1.104,0.22
63.756448,1.141,0.31
63.767167,1.136,0.22
63.771455,1.16,0.39
63.780031,1.126,0.1
63.786462,1.122,0.23
63.792894,1.256,0.38
63.80147,1.234,0.47
63.803614,1.09,0.01
63.814333,1.1,0.23
63.827197,1.023,0.07
63.831485,1.058,0
63.837916,1.142,0.19
63.844348,0.981,-0.07
63.85078,1.043,-0.03
63.857212,1.179,0.18
63.863643,1.042,0.13
63.870075,0.967,-0.08
63.876507,1.109,0.24
63.880795,1.131,0.25
63.891514,1.094,0.25
63.895802,1.09,0.12
63.902234,1.149,0.39
63.908666,0.94,0.03
63.915097,0.936,0.08
63.927961,0.986,0.02
63.934393,1.126,0.28
63.940824,1.048,0.29
63.953688,0.855,0.03
63.962264,1.111,0.45
63.968695,1.142,0.45
63.970839,1.016,0.15
63.981559,1.08,0.42
63.985847,0.935,0.19
63.987991,1.041,0.34
63.99871,1.081,0.26
64.005081,1.055,0.29
64.011331,0.946,0.07
64.017581,0.981,0.22
64.023831,0.884,-0.02
64.027998,1.004,0.27
64.036331,1.085,0.25
64.044664,1.075,0.32
64.046748,0.977,0.13
64.055081,0.927,-0.01
64.061331,0.942,0.09
64.073831,1.023,0.17
64.080081,0.935,0.05
64.086331,0.956,0.19
64.09258,1.015,0.18
64.09883,1.008,0.17
64.106997,0.921,0.12
64.112997,1.058,0.31
64.116997,1.044,0.28
64.120997,0.992,0.12
64.130997,0.979,-0.01
64.148997,1.111,0.26
64.164998,1.082,0.06
64.176998,1.242,0.27
64.182998,1.266,0.28
64.188998,1.15,0.06
64.192998,1.322,0.16
64.202998,1.256,0.35
64.212998,1.114,0.14
64.218998,1.036,0.08
64.248998,1.211,0.48
64.256999,1.254,0.3
64.260999,1.291,0.48
64.276999,1.298,0.27
64.284999,1.139,0.21
64.290999,1.167,0.06
64.298999,1.192,0.38
64.302999,1.169,0.13
64.30865,1.124,0.4
64.318555,1.196,0.43
64.323508,1.013,0.12
64.32846,1.118,0.2
64.340016,1.201,0.17
64.341667,1.151,0.17
64.34827,1.213,0.33
64.353223,1.203,0.26
64.358176,1.169,0.39
64.363128,1.141,0.4
64.368081,1.255,0.34
64.373033,1.232,0.35
64.376335,1.1,0.36
64.382938,1.069,0.4
64.387891,1.19,0.43
64.392844,1.192,0.47
64.399447,1.029,0.36
64.401098,1.082,0.29
64.40605,1.135,0.32
64.413139,1.127,0.33
64.419548,1.125,0.34
64.425957,1.159,0.3
64.432366,1.122,0.25
64.438776,1.018,0.34
64.447321,1.03,0.32
64.451594,0.901,0.11
64.458003,0.957,0.14
64.464412,0.977,0.21
64.472957,0.908,0.17
64.475093,0.94,0.14
64.481503,0.989,0.14
64.490048,0.992,0.16
64.494321,0.962,0.22
64.502866,0.972,0.11
64.509275,0.984,0.15
64.515684,0.97,0.13
64.524229,1.045,0.24
64.528502,1.093,0.26
64.534911,1.056,0.2
64.54132,1.088,0.25
64.547729,0.991,0.15
64.554138,1.047,0.22
64.558411,1.051,0.23
64.56482,1.022,0.15
64.571229,1.023,0.21
64.579775,0.932,0.17
64.586184,0.948,0.1
64.592593,0.977,0.09
64.601138,0.933,0.09
64.605411,0.976,0.16
64.61182,0.977,0.19
64.618229,0.985,0.12
64.622502,0.947,0.23
64.631047,1.025,0.18
64.63532,1.079,0.14
64.641729,1.003,0.17
64.650274,1.053,0.22
64.656683,1.097,0.21
64.663092,1.067,0.13
64.669501,1.116,0.14
64.67591,0.942,0.09
64.682319,1.11,0.14
64.688728,1.092,0.09
64.695137,1.055,0.14
64.725046,1.119,0.18
64.733592,1.18,0.23
64.740001,1.177,0.24
64.74641,1.122,0.14
64.752819,1.166,0.19
64.759228,1.188,0.28
64.765637,1.174,0.21
64.772046,1.285,0.41
64.778455,1.288,0.29
64.784864,1.318,0.34
64.791273,1.265,0.33
64.795546,1.279,0.33
64.801955,1.254,0.29
64.8105,1.273,0.33
64.816909,1.25,0.23
64.823318,1.243,0.29
64.829727,1.292,0.29
64.835964,1.21,0.09
64.841855,1.29,0.2
64.847746,1.17,0.17
64.859528,1.232,0.2
64.865418,1.221,0.16
64.871309,1.172,0.11
64.875237,1.216,0.21
64.881128,1.184,0.19
64.888982,1.309,0.24
64.896837,1.184,0.19
64.900764,1.26,0.18
64.906655,1.108,0.07
64.912546,1.169,0.06
64.916473,1.072,0.11
64.924328,1.02,-0.01
64.930219,1.012,0.1
64.93611,1.002,0.08
64.946538,1.124,0.11
64.951074,1.122,0.13
64.95788,1.096,0.07
64.964685,1.153,0.12
64.97149,1.236,0.26
64.978295,1.289,0.3
64.9851,1.313,0.28
64.991905,1.221,0.25
64.996442,1.225,0.28
65.003247,1.269,0.26
65.010052,1.208,0.21
65.019125,1.19,0.2
65.023662,1.206,0.26
65.032736,1.284,0.23
65.038133,1.228,0.22
65.042827,1.271,0.32
65.045956,1.218,0.24
65.052214,1.237,0.22
65.056907,1.303,0.26
65.061601,1.216,0.2
65.067859,1.352,0.22
65.072552,1.317,0.1
65.077246,1.329,0.19
65.07881,1.222,0.08
65.085069,1.305,0.17
65.091327,1.249,0.05
65.09602,1.191,0.08
65.100714,1.255,0.22
65.106972,1.192,0.21
65.110101,1.023,0.07
65.11323,0.977,0.08
65.117923,0.998,0.12
65.124181,0.991,0.05
65.128875,1.028,0.06
65.133413,1.088,0.03
65.13764,1.122,0.06
65.140458,1.011,0.08
65.150321,1.021,0.09
65.154548,0.901,0.07
65.157366,1.124,0.12
65.163002,1.17,0.14
65.16582,1.225,0.11
65.170047,1.185,0.11
65.174274,1.193,0.06
65.17991,1.154,0.08
65.184137,1.114,0.1
65.188364,1.136,0.11
65.194,1.08,0.15
65.196818,1.092,0.07
65.201045,1.095,0.09
65.205272,0.989,0.07
65.212317,0.996,0.07
65.219362,0.814,0.15
65.223589,0.865,0.17
65.240999,0.825,0.1
65.244999,0.756,0.06
65.256999,0.822,0.15
65.269,0.968,0.13
65.277,0.918,0.2
65.293001,0.979,0.19
65.305001,0.899,0.18
65.321002,0.806,0.17
65.334252,0.644,0.07
65.344751,0.981,0.07
65.346501,0.951,0.1
65.355251,1.08,0.16
65.360501,1.227,0.19
65.365751,1.16,0.27
65.37625,1.217,0.24
65.39375,1.001,0.04
65.398999,1.06,0.1
65.404249,1.1,0.18
65.418249,1.101,0.17
65.419999,1.136,0.1
65.442085,1.101,0.1
65.44815,1.127,0.2
65.454216,1.216,0.21
65.460281,1.156,0.19
65.466347,1.152,0.08
65.472412,1.19,0.27
65.478477,1.145,0.24
65.484543,1.192,0.23
65.490608,1.179,0.19
65.496673,1.183,0.22
65.512848,1.077,0.13
65.520935,1.06,0.24
65.527,1.23,0.23
65.535,1.22,0.24
65.539,1.252,0.27
65.541,1.082,0.19
65.543,0.993,0.09
65.545,1.248,0.26
65.549,1.143,0.16
65.551,1.28,0.19
65.557,1.325,0.26
65.567,1.24,0.28
65.569,1.293,0.2
65.575,1.338,0.25
65.581,1.056,0.29
65.585,1.17,0.25
65.595,1.176,0.05
65.599,1.213,0.17
65.603,1.193,0.04
65.611,1.146,0.11
65.613619,1.279,0.23
65.616238,1.291,0.33
65.624095,1.356,0.23
65.626714,1.198,0.23
65.631953,1.303,0.23
65.634572,1.314,0.28
65.637191,1.328,0.27
65.63981,1.359,0.25
65.642429,1.403,0.22
65.645048,1.342,0.18
65.647667,1.308,0.11
65.650286,1.425,0.28
65.652905,1.377,0.18
65.658143,1.221,0.07
65.660762,1.382,0.13
65.663381,1.175,0.12
65.666001,1.524,0.47
65.66862,1.445,0.45
65.671239,1.395,0.49
65.673858,1.462,0.48
65.676477,1.369,0.36
65.681715,1.3681,0.4335
65.686953,1.379,0.45
65.692191,1.493,0.49
65.697429,1.306,0.32
65.700048,1.442,0.48
65.705287,1.236,0.31
65.707906,1.403,0.38
65.710525,1.323,0.4
65.713144,1.208,0.3
65.715763,1.244,0.38
65.718382,1.279,0.25
65.721001,1.354,0.39
65.729561,1.2847,0.5118
65.733841,1.305,0.4
65.742401,1.43,0.3
65.746681,1.398,0.36
65.759522,1.393,0.32
65.768082,1.461,0.47
65.772362,1.353,0.38
65.780922,1.325,0.35
65.785202,1.403,0.36
65.789482,1.463,0.35
65.793762,1.349,0.38
65.802323,1.409,0.46
65.806603,1.399,0.37
65.815163,1.257,0.34
65.819443,1.26,0.37
65.823723,1.361,0.34
65.828003,1.39,0.41
65.830173,1.284,0.45
65.832343,1.346,0.37
65.834513,1.42,0.39
65.836684,1.3585,0.4654
65.838854,1.333,0.34
65.841024,1.413,0.34
65.845364,1.411,0.4
65.847534,1.383,0.38
65.851875,1.47,0.24
65.854045,1.382,0.34
65.856215,1.367,0.39
65.858385,1.537,0.4
65.860555,1.522,0.43
65.862725,1.515,0.44
65.864896,1.599,0.41
65.869236,1.576,0.44
65.871406,1.766,0.49
65.875746,1.698,0.49
65.877916,1.602,0.44
65.880087,1.651,0.44
65.882257,1.5275,0.4421
65.884427,1.68,0.44
65.886597,1.625,0.41
65.888767,1.602,0.46
65.890937,1.612,0.45
65.893107,1.632,0.49
65.895278,1.641,0.47
65.899618,1.7087,0.4608
65.901788,1.614,0.45
65.906128,1.707,0.4
65.908299,1.698,0.42
65.910469,1.705,0.39
65.912639,1.803,0.46
65.914809,1.741,0.44
65.916979,1.853,0.51
65.919149,1.761,0.4
65.92349,1.789,0.48
65.92566,1.6391,0.5336
65.93,1.779,0.48
65.931829,1.717,0.42
65.933657,1.687,0.45
65.935486,1.733,0.45
65.937315,1.78,0.49
65.939143,1.877,0.53
65.940972,1.778,0.46
65.944629,1.874,0.5
65.946458,1.859,0.2
65.951944,1.913,0.52
65.955601,1.767,0.42
65.95743,1.912,0.47
65.959259,1.94,0.51
65.961087,1.893,0.48
65.962916,1.838,0.48
65.966573,1.911,0.46
65.97023,1.712,0.4
65.972059,1.9282,0.519
65.977545,1.959,0.55
65.981202,1.87,0.47
65.98486,2.077,0.59
65.988517,2.083,0.61
65.992174,2.085,0.57
65.994654,1.866,0.6332
65.995305,2.089,0.63
65.997259,2.01,0.7
65.998561,2.072,0.64
65.999863,1.7332,0.9606
66.000515,2.155,0.63
66.002468,2.053,0.52
66.00377,2.023,0.52
66.006375,2.0534,0.6433
66.007677,2.0665,0.6187
66.009631,2.099,0.53
66.010933,2.121,0.57
66.011584,2.1104,0.5969
66.014189,2.077,0.59
66.015491,2.0526,0.4939
66.016794,1.9194,0.5857
66.018096,1.9728,0.4122
66.018747,1.8126,0.62
66.02005,1.9768,0.3572
66.022777,1.9288,0.608
66.024325,1.932,0.54
66.031293,1.841,0.67
66.032067,1.7331,0.8213
66.04755,1.9334,0.6123
66.048324,1.876,0.64
66.053744,1.81,0.62
66.058389,1.741,0.58
66.063034,1.7786,0.6059
66.067679,1.627,0.52
66.076194,1.656,0.57
66.083936,1.591,0.3
66.091678,1.717,0.52
66.095548,1.6697,0.4351
66.100967,1.495,0.34
66.105612,1.612,0.44
66.110257,1.661,0.46
66.114902,1.735,0.46
66.123418,1.467,0.34
66.13116,1.591,0.3
66.138127,1.442,0.16
66.14885,1.4012,0.2902
66.153418,1.498,0.16
66.156158,1.648,0.17
66.16027,1.705,0.23
66.164381,1.666,0.13
66.166665,1.566,0.08
66.169862,1.476,0.11
66.172603,1.479,0.16
66.173973,1.436,0.14
66.179455,1.467,0.11
66.180825,1.523,0.12
66.181739,1.4872,0.313
66.183109,1.496,0.21
66.184936,1.566,0.05
66.187677,1.492,0.02
66.190418,1.429,-0.06
66.194529,1.361,0.05
66.19727,1.393,0.03
66.19864,1.382,0.1
66.200924,1.592,0.13
66.204121,1.599,0.09
66.206862,1.606,0.05
66.208233,1.299,-0.09
66.210973,1.493,-0.07
66.213714,1.396,-0.12
66.215998,1.199,0.0583
66.217368,1.195,-0.1
66.220566,1.295,-0.07
66.223307,1.275,-0.06
66.224677,1.236,0
66.227418,1.302,0.04
66.228788,1.386,-0.06
66.231529,1.387,-0.13
66.232899,1.326,-0.12
66.233813,1.413,0
66.235183,1.287,0.21
66.238381,1.27,-0.11
66.239751,1.086,-0.13
66.241121,1.309,-0.08
66.245233,1.405,-0.16
66.246603,1.36,-0.13
66.249344,1.1816,-0.105
66.251628,1.164,-0.1
66.253361,1.009,0.05
66.254451,1.061,0.1
66.25772,1.069,0.18
66.25881,1.282,0.03
66.2599,1.337,-0.08
66.262079,1.444,-0.04
66.264259,1.439,-0.02
66.264985,1.442,-0.11
66.267528,1.318,-0.15
66.268617,1.27,-0.06
66.269707,1.29,-0.11
66.270797,1.225,0.03
66.272976,1.199,0.06
66.275156,1.304,0.08
66.276246,1.243,0.05
66.278062,1.499,0.15
66.280605,1.409,0.02
66.281694,1.371,-0.02
66.282784,1.3522,0.143
66.283874,1.265,-0.02
66.286053,1.24,-0.05
66.287143,1.46,0.15
66.289322,1.33,0.11
66.290412,1.296,0.1
66.291502,1.411,0.12
66.292228,1.441,0.16
66.294771,1.431,0.16
66.295861,1.503,0.17
66.29804,1.52,0.2
66.30022,1.461,0.16
66.301309,1.481,0.11
66.302399,1.462,0.12
66.303489,1.349,0.09
66.305305,1.291,0.24
66.306395,1.218,0.25
66.308938,1.289,0.29
66.311117,1.425,0.36
66.312207,1.406,0.42
66.313296,1.359,0.27
66.315476,1.496,0.36
66.316566,1.41,0.23
66.317655,1.473,0.43
66.320561,1.401,0.34
66.322014,1.374,0.32
66.323104,1.365,0.39
66.324194,1.305,0.39
66.326373,1.397,0.59
66.329642,1.397,0.5
66.331822,1.348,0.38
66.333638,1.313,0.39
66.335091,1.214,0.3
66.337271,1.189,0.45
66.340101,1.16,0.61
66.343257,1.571,0.62
66.344835,1.561,0.56
66.347992,1.635,0.67
66.366403,1.608,0.58
66.369559,1.542,0.53
66.372715,1.479,0.45
66.374293,1.393,0.48
66.378502,1.244,0.42
66.380606,1.201,0.38
66.382184,1.495,0.56
66.386918,1.439,0.52
66.388496,1.21,0.4
66.390074,1.282,0.51
66.39323,1.299,0.59
66.397439,1.238,0.61
66.401121,1.071,0.35
66.402699,1.242,0.62
66.404277,1.287,0.65
66.407433,1.182,0.64
66.409011,1.309,0.58
66.41059,1.316,0.56
66.412168,1.182,0.43
66.414272,1.369,0.56
66.417428,1.299,0.65
66.419006,1.227,0.69
66.422162,1.187,0.62
66.425318,1.171,0.55
66.429527,1.233,0.67
66.433209,1.253,0.66
66.437943,1.175,0.58
66.441099,1.176,0.58
66.444256,1.036,0.55
66.447412,1.111,0.51
66.448464,1.09,0.48
66.450042,1.157,0.55
66.453724,1.138,0.59
66.45688,1.282,0.33
66.461615,1.086,0.47
66.464771,1.2,0.51
66.466349,1.133,0.56
66.468979,1.238,0.57
66.470557,1.228,0.61
66.47424,1.066,0.47
66.477396,1.167,0.48
66.48213,1.045,0.5
66.485286,0.971,0.46
66.487916,0.939,0.45
66.493177,0.716,0.46
66.494755,1.152,0.57
66.496333,1.015,0.58
66.499489,1.034,0.6
66.501067,1.101,0.63
66.504223,1.035,0.53
66.50738,0.952,0.47
66.512114,0.888,0.51
66.51527,1.021,0.58
66.516848,1.058,0.45
66.520004,1.168,0.54
66.523161,1.195,0.53
66.524739,1.149,0.55
66.526317,1.118,0.51
66.527369,1.082,0.5
66.531009,0.876,0.47
66.532523,0.783,0.52
66.534038,0.903,0.42
66.535552,0.828,0.42
66.540095,1.027,0.51
66.543124,1.212,0.48
66.544639,1.191,0.58
66.546153,1.179,0.52
66.548677,1.088,0.54
66.550192,1.262,0.61
66.552716,1.255,0.64
66.55625,1.201,0.63
66.557764,1.162,0.55
66.560793,1.133,0.59
66.563822,1.067,0.53
66.565337,1.129,0.61
66.568365,1.103,0.53
66.571394,1.345,0.64
66.572404,1.178,0.67
66.575938,1.321,0.7
66.577452,1.355,0.71
66.578967,1.339,0.7
66.58351,1.294,0.69
66.585025,1.254,0.67
66.588054,1.238,0.59
66.590578,1.228,0.6
66.592092,1.076,0.51
66.594111,1.276,0.67
66.595626,1.196,0.65
66.598655,1.265,0.67
66.600169,1.1,0.58
66.601684,1.297,0.71
66.604713,1.269,0.73
66.608246,1.163,0.67
66.609761,1.13,0.56
66.61279,1.042,0.55
66.615819,0.994,0.61
66.617333,0.944,0.6
66.620362,1.074,0.65
66.621877,1.171,0.6
66.624401,1.221,0.63
66.627934,1.201,0.56
66.629449,0.993,0.57
66.630963,0.982,0.5
66.632478,1.093,0.57
66.635473,0.912,0.54
66.636888,1.048,0.58
66.638302,1.063,0.66
66.639716,1.093,0.6
66.642073,1.266,0.61
66.644902,1.332,0.66
66.647259,1.204,0.69
